state,date,pm25,temp_max,temp_min,temp_mean,electricity_mwh,year,month,green_percentage
California,2023-09-14,13.625,26.5,11.1,18.9,816728.0,2023,9,47.05298462925215
California,2023-09-15,14.016666666666667,28.1,12.4,19.8,809940.0,2023,9,47.05298462925215
California,2023-09-16,10.370833333333334,26.7,16.0,20.2,750465.0,2023,9,47.05298462925215
California,2023-09-17,7.220833333333334,24.4,13.9,18.0,702396.0,2023,9,47.05298462925215
California,2023-09-18,9.1625,26.6,10.4,18.3,759950.0,2023,9,47.05298462925215
California,2023-09-19,9.7375,30.1,16.4,21.5,757894.0,2023,9,47.05298462925215
California,2023-09-20,10.0,24.6,17.2,20.4,755851.0,2023,9,47.05298462925215
California,2023-09-21,19.425,28.1,15.2,20.5,740067.0,2023,9,47.05298462925215
California,2023-09-22,26.541666666666668,27.9,18.2,22.2,724430.0,2023,9,47.05298462925215
California,2023-09-23,26.370833333333334,28.5,17.9,22.0,677511.0,2023,9,47.05298462925215
California,2023-09-24,27.53333333333333,28.4,18.5,22.6,665591.0,2023,9,47.05298462925215
California,2023-09-25,24.741666666666664,29.5,15.3,21.6,732309.0,2023,9,47.05298462925215
California,2023-09-26,13.779166666666669,28.8,15.5,21.6,756571.0,2023,9,47.05298462925215
California,2023-09-27,12.020833333333334,27.8,15.6,20.6,759884.0,2023,9,47.05298462925215
California,2023-09-28,14.383333333333333,29.8,16.2,21.9,753387.0,2023,9,47.05298462925215
California,2023-09-29,14.295833333333334,32.0,17.6,23.8,741114.0,2023,9,47.05298462925215
California,2023-09-30,8.395833333333334,32.7,18.8,24.9,670746.0,2023,9,47.05298462925215
California,2023-10-01,6.275,30.8,18.8,24.4,625287.0,2023,10,47.43056188080152
California,2023-10-02,10.0875,30.6,16.8,23.3,676614.0,2023,10,47.43056188080152
California,2023-10-03,11.2375,28.5,17.9,23.1,709380.0,2023,10,47.43056188080152
California,2023-10-04,15.454166666666666,28.1,18.1,22.4,760833.0,2023,10,47.43056188080152
California,2023-10-05,13.230434782608697,25.2,17.8,20.8,826116.0,2023,10,47.43056188080152
California,2023-10-06,13.325,21.5,10.0,14.6,845270.0,2023,10,47.43056188080152
California,2023-10-07,13.945833333333333,15.6,6.4,10.4,783711.0,2023,10,47.43056188080152
California,2023-10-08,16.2625,21.5,7.7,12.7,758343.0,2023,10,47.43056188080152
California,2023-10-09,18.341666666666665,18.9,8.0,13.6,759955.0,2023,10,47.43056188080152
California,2023-10-10,9.560869565217391,21.0,5.3,12.7,735168.0,2023,10,47.43056188080152
California,2023-10-11,9.125,27.0,10.5,16.9,711725.0,2023,10,47.43056188080152
California,2023-10-12,12.675,24.8,15.1,19.8,708903.0,2023,10,47.43056188080152
California,2023-10-13,14.7875,20.5,14.6,17.5,719542.0,2023,10,47.43056188080152
California,2023-10-14,15.470833333333331,15.5,11.4,13.3,673346.0,2023,10,47.43056188080152
California,2023-10-15,15.5625,13.8,9.6,11.6,670873.0,2023,10,47.43056188080152
California,2023-10-16,12.504166666666668,17.0,5.5,10.4,753099.0,2023,10,47.43056188080152
California,2023-10-17,17.254166666666666,19.8,5.8,11.9,769614.0,2023,10,47.43056188080152
California,2023-10-18,18.9875,22.5,9.9,14.4,790290.0,2023,10,47.43056188080152
California,2023-10-19,18.14166666666667,19.2,11.2,14.4,809705.0,2023,10,47.43056188080152
California,2023-10-20,13.841666666666669,22.0,9.5,15.2,804183.0,2023,10,47.43056188080152
California,2023-10-21,13.583333333333334,24.0,12.9,17.0,713714.0,2023,10,47.43056188080152
California,2023-10-22,9.920833333333333,19.9,8.1,14.2,661415.0,2023,10,47.43056188080152
California,2023-10-23,5.221739130434783,27.1,11.9,17.3,712292.0,2023,10,47.43056188080152
California,2023-10-24,8.925,26.1,18.7,21.5,700959.0,2023,10,47.43056188080152
California,2023-10-25,8.582608695652175,26.0,18.9,21.9,718019.0,2023,10,47.43056188080152
California,2023-10-26,8.405,24.2,17.5,21.1,693369.0,2023,10,47.43056188080152
California,2023-10-27,12.095833333333331,22.2,10.2,18.1,684778.0,2023,10,47.43056188080152
California,2023-10-28,13.720833333333331,9.5,4.0,6.3,628063.0,2023,10,47.43056188080152
California,2023-10-29,13.91304347826087,5.6,2.5,4.5,606050.0,2023,10,47.43056188080152
California,2023-10-30,14.678260869565218,4.9,-2.0,1.7,672427.0,2023,10,47.43056188080152
California,2023-10-31,10.175,3.7,-2.1,0.3,682894.0,2023,10,47.43056188080152
California,2023-11-01,10.033333333333331,7.4,-5.2,0.2,699549.0,2023,11,47.413451596765626
California,2023-11-02,13.747826086956522,15.4,1.8,6.2,711943.0,2023,11,47.413451596765626
California,2023-11-03,16.447619047619046,18.6,6.4,11.0,699819.0,2023,11,47.413451596765626
California,2023-11-04,22.15,16.8,8.0,12.9,650414.0,2023,11,47.413451596765626
California,2023-11-05,22.38695652173913,20.0,5.4,11.4,609446.0,2023,11,47.413451596765626
California,2023-11-06,20.7375,23.9,14.5,17.7,685084.0,2023,11,47.413451596765626
California,2023-11-07,6.222727272727273,24.9,14.1,17.6,696040.0,2023,11,47.413451596765626
California,2023-11-08,11.15,26.1,17.0,20.7,692304.0,2023,11,47.413451596765626
California,2023-11-09,17.133333333333333,18.9,6.5,11.8,691363.0,2023,11,47.413451596765626
California,2023-11-10,13.295833333333334,11.9,3.1,7.9,676998.0,2023,11,47.413451596765626
California,2023-11-11,23.58333333333333,13.4,0.1,5.9,632828.0,2023,11,47.413451596765626
California,2023-11-12,20.125,17.7,3.4,9.7,621102.0,2023,11,47.413451596765626
California,2023-11-13,19.15,18.5,4.8,11.3,678010.0,2023,11,47.413451596765626
California,2023-11-14,20.74782608695652,18.2,3.6,9.7,690922.0,2023,11,47.413451596765626
California,2023-11-15,21.058333333333334,20.6,6.0,11.7,713933.0,2023,11,47.413451596765626
California,2023-11-16,10.547619047619047,20.0,8.0,13.0,700525.0,2023,11,47.413451596765626
California,2023-11-17,13.7625,17.0,8.9,13.4,696643.0,2023,11,47.413451596765626
California,2023-11-18,7.383333333333333,14.7,0.9,7.2,659989.0,2023,11,47.413451596765626
California,2023-11-19,5.583333333333333,14.9,3.0,8.2,628842.0,2023,11,47.413451596765626
California,2023-11-20,14.254166666666668,10.9,6.2,8.0,680175.0,2023,11,47.413451596765626
California,2023-11-21,14.258333333333333,9.6,4.9,6.9,703986.0,2023,11,47.413451596765626
California,2023-11-22,8.104166666666666,8.1,-2.0,3.8,698048.0,2023,11,47.413451596765626
California,2023-11-23,14.329166666666666,12.1,2.5,5.6,621849.0,2023,11,47.413451596765626
California,2023-11-24,10.883333333333333,6.3,-0.1,3.0,625737.0,2023,11,47.413451596765626
California,2023-11-25,16.1375,7.2,-3.8,0.8,628032.0,2023,11,47.413451596765626
California,2023-11-26,15.433333333333332,4.1,-0.8,2.0,637327.0,2023,11,47.413451596765626
California,2023-11-27,10.108333333333333,5.7,-4.2,0.6,704367.0,2023,11,47.413451596765626
California,2023-11-28,9.558333333333334,4.2,-5.8,-0.7,713989.0,2023,11,47.413451596765626
California,2023-11-29,12.821739130434782,14.0,-0.3,4.9,724421.0,2023,11,47.413451596765626
California,2023-11-30,9.075,13.4,6.3,8.9,726561.0,2023,11,47.413451596765626
California,2023-12-01,8.754166666666666,10.4,6.1,8.2,713994.0,2023,12,37.77989737576106
California,2023-12-02,12.181818181818182,8.4,3.3,5.0,665127.0,2023,12,37.77989737576106
California,2023-12-03,26.847826086956523,10.1,2.6,5.3,646342.0,2023,12,37.77989737576106
California,2023-12-04,29.129166666666663,8.9,2.0,5.4,693042.0,2023,12,37.77989737576106
California,2023-12-05,15.929166666666667,7.8,3.8,5.5,698948.0,2023,12,37.77989737576106
California,2023-12-06,20.21,9.4,-3.3,1.8,712819.0,2023,12,37.77989737576106
California,2023-12-07,13.08235294117647,17.5,6.1,10.1,706098.0,2023,12,37.77989737576106
California,2023-12-08,13.965217391304348,16.5,10.5,13.5,707613.0,2023,12,37.77989737576106
California,2023-12-09,14.64782608695652,13.9,5.7,8.7,662734.0,2023,12,37.77989737576106
California,2023-12-10,9.382608695652172,5.5,-2.0,2.1,672391.0,2023,12,37.77989737576106
California,2023-12-11,13.491666666666667,9.1,-1.4,2.3,723585.0,2023,12,37.77989737576106
California,2023-12-12,18.46,8.4,0.6,3.6,730206.0,2023,12,37.77989737576106
California,2023-12-13,19.758333333333333,11.2,-0.7,3.5,733149.0,2023,12,37.77989737576106
California,2023-12-14,15.816666666666668,13.1,-0.8,4.7,737043.0,2023,12,37.77989737576106
California,2023-12-15,11.152173913043478,15.4,4.8,8.8,728953.0,2023,12,37.77989737576106
California,2023-12-16,9.995833333333334,12.1,5.3,8.6,680717.0,2023,12,37.77989737576106
California,2023-12-17,16.360869565217392,10.9,2.0,5.3,681986.0,2023,12,37.77989737576106
California,2023-12-18,21.02083333333333,6.7,-0.3,2.3,732302.0,2023,12,37.77989737576106
California,2023-12-19,13.895833333333334,7.8,-4.8,-0.5,727011.0,2023,12,37.77989737576106
California,2023-12-20,6.8,13.9,1.9,6.1,731668.0,2023,12,37.77989737576106
California,2023-12-21,4.395833333333333,10.8,7.8,9.1,718743.0,2023,12,37.77989737576106
California,2023-12-22,5.752631578947368,13.9,8.4,10.7,697732.0,2023,12,37.77989737576106
California,2023-12-23,9.304166666666664,16.6,10.8,12.7,656681.0,2023,12,37.77989737576106
California,2023-12-24,22.9875,15.4,10.1,12.4,647955.0,2023,12,37.77989737576106
California,2023-12-25,59.225,12.7,4.9,9.9,631902.0,2023,12,37.77989737576106
California,2023-12-26,31.62857142857143,6.2,-0.9,2.5,676623.0,2023,12,37.77989737576106
California,2023-12-27,26.870833333333334,4.8,-0.3,2.0,699381.0,2023,12,37.77989737576106
California,2023-12-28,20.48333333333333,5.5,0.7,2.3,690403.0,2023,12,37.77989737576106
California,2023-12-29,25.495833333333334,5.1,0.1,1.8,679768.0,2023,12,37.77989737576106
California,2023-12-30,10.391304347826088,8.5,-2.3,1.6,659312.0,2023,12,37.77989737576106
California,2023-12-31,4.2,4.4,-2.6,1.2,655903.0,2023,12,37.77989737576106
California,2024-01-01,48.92173913043479,3.0,-1.9,0.1,625654.0,2024,1,45.93543789167621
California,2024-01-02,14.847826086956522,5.9,-4.4,-1.0,688362.0,2024,1,45.93543789167621
California,2024-01-03,16.241666666666667,6.3,-3.0,0.5,702108.0,2024,1,45.93543789167621
California,2024-01-04,5.625,5.3,-4.1,-0.6,706401.0,2024,1,45.93543789167621
California,2024-01-05,11.2125,4.0,-2.9,-0.3,699671.0,2024,1,45.93543789167621
California,2024-01-06,18.85833333333333,2.0,-0.3,0.7,679808.0,2024,1,45.93543789167621
California,2024-01-07,4.508333333333334,4.4,-1.9,0.7,656367.0,2024,1,45.93543789167621
California,2024-01-08,4.433333333333333,4.4,-2.6,0.2,732792.0,2024,1,45.93543789167621
California,2024-01-09,11.95,1.5,-0.2,0.7,736438.0,2024,1,45.93543789167621
California,2024-01-10,15.516666666666666,4.9,-6.3,-1.6,739341.0,2024,1,45.93543789167621
California,2024-01-11,7.583333333333333,6.6,-3.2,1.8,717474.0,2024,1,45.93543789167621
California,2024-01-12,8.916666666666666,5.5,-8.6,0.0,738058.0,2024,1,45.93543789167621
California,2024-01-13,21.004166666666663,-9.0,-13.8,-11.4,689379.0,2024,1,45.93543789167621
California,2024-01-14,25.09130434782609,-14.9,-22.5,-19.1,644555.0,2024,1,45.93543789167621
California,2024-01-15,25.35833333333333,-13.0,-20.0,-17.1,677633.0,2024,1,45.93543789167621
California,2024-01-16,31.433333333333334,-8.7,-18.2,-14.4,711788.0,2024,1,45.93543789167621
California,2024-01-17,21.166666666666668,4.9,-12.4,-6.3,706110.0,2024,1,45.93543789167621
California,2024-01-18,16.816666666666666,5.3,-3.6,0.1,703385.0,2024,1,45.93543789167621
California,2024-01-19,18.61904761904762,0.9,-13.9,-9.0,703890.0,2024,1,45.93543789167621
California,2024-01-20,14.0625,-8.2,-17.5,-13.8,666112.0,2024,1,45.93543789167621
California,2024-01-21,8.508333333333333,1.7,-13.1,-8.3,649242.0,2024,1,45.93543789167621
California,2024-01-22,3.9,2.3,-3.0,-0.5,706989.0,2024,1,45.93543789167621
California,2024-01-23,9.545833333333333,6.2,-0.4,2.0,675211.0,2024,1,45.93543789167621
California,2024-01-24,6.545833333333333,8.4,1.5,3.6,705013.0,2024,1,45.93543789167621
California,2024-01-25,8.154166666666667,4.6,2.3,3.1,683252.0,2024,1,45.93543789167621
California,2024-01-26,9.870833333333334,6.4,0.7,2.8,681238.0,2024,1,45.93543789167621
California,2024-01-27,14.070833333333333,3.5,0.9,1.8,623621.0,2024,1,45.93543789167621
California,2024-01-28,16.52173913043478,7.8,-1.0,2.2,602779.0,2024,1,45.93543789167621
California,2024-01-29,15.445833333333333,13.9,-2.0,3.3,650439.0,2024,1,45.93543789167621
California,2024-01-30,15.4,10.2,1.4,5.6,657115.0,2024,1,45.93543789167621
California,2024-01-31,19.054166666666667,12.1,-3.1,2.6,679728.0,2024,1,45.93543789167621
California,2024-02-01,4.25,18.8,5.0,9.1,704038.0,2024,2,48.27213230484408
California,2024-02-02,8.31764705882353,16.5,3.5,10.2,687137.0,2024,2,48.27213230484408
California,2024-02-03,7.299117647058824,14.3,3.0,7.2,655110.0,2024,2,48.27213230484408
California,2024-02-04,6.280588235294118,10.7,3.5,6.5,655733.0,2024,2,48.27213230484408
California,2024-02-05,5.2620588235294115,11.8,-1.0,4.5,700212.0,2024,2,48.27213230484408
California,2024-02-06,4.2435294117647056,13.1,-1.6,5.3,715626.0,2024,2,48.27213230484408
California,2024-02-07,3.225,16.0,3.0,7.6,736647.0,2024,2,48.27213230484408
California,2024-02-08,4.3625,19.4,9.5,13.0,725842.0,2024,2,48.27213230484408
California,2024-02-09,4.341666666666667,18.4,6.3,12.2,707108.0,2024,2,48.27213230484408
California,2024-02-10,7.908333333333334,11.9,0.7,6.2,637111.0,2024,2,48.27213230484408
California,2024-02-11,11.408333333333331,6.2,-2.5,1.8,631646.0,2024,2,48.27213230484408
California,2024-02-12,14.9625,8.1,-0.1,2.8,677785.0,2024,2,48.27213230484408
California,2024-02-13,12.579166666666666,14.5,-1.3,4.7,679625.0,2024,2,48.27213230484408
California,2024-02-14,11.895833333333334,16.5,1.1,8.3,689986.0,2024,2,48.27213230484408
California,2024-02-15,12.22608695652174,10.8,4.4,8.4,679963.0,2024,2,48.27213230484408
California,2024-02-16,9.7625,5.7,-1.5,1.2,672277.0,2024,2,48.27213230484408
California,2024-02-17,18.185714285714283,-0.8,-7.8,-4.0,652239.0,2024,2,48.27213230484408
California,2024-02-18,9.408695652173911,9.6,-5.6,-0.3,611281.0,2024,2,48.27213230484408
California,2024-02-19,3.675,12.6,-3.1,3.1,657178.0,2024,2,48.27213230484408
California,2024-02-20,1.4833333333333334,16.8,-0.5,5.9,702501.0,2024,2,48.27213230484408
California,2024-02-21,1.5727272727272728,20.6,5.4,11.1,676034.0,2024,2,48.27213230484408
California,2024-02-22,9.304347826086955,17.3,8.6,13.1,660464.0,2024,2,48.27213230484408
California,2024-02-23,8.033333333333333,15.6,3.0,9.8,660449.0,2024,2,48.27213230484408
California,2024-02-24,11.9125,12.1,-0.4,6.2,604514.0,2024,2,48.27213230484408
California,2024-02-25,13.208695652173914,21.5,5.8,11.3,581221.0,2024,2,48.27213230484408
California,2024-02-26,12.433333333333332,25.0,5.3,13.8,668583.0,2024,2,48.27213230484408
California,2024-02-27,10.329166666666667,24.5,12.1,17.4,652500.0,2024,2,48.27213230484408
California,2024-02-28,12.175,20.8,-7.5,1.1,646362.0,2024,2,48.27213230484408
California,2024-02-29,7.0625,11.9,-4.3,1.4,675982.0,2024,2,48.27213230484408
California,2024-03-01,2.920833333333333,9.4,0.9,4.3,673958.0,2024,3,50.42870321121002
California,2024-03-02,-0.0041666666666667,19.9,0.8,7.6,643378.0,2024,3,50.42870321121002
California,2024-03-03,3.075,25.4,11.7,16.6,625537.0,2024,3,50.42870321121002
California,2024-03-04,8.230434782608697,25.4,13.2,18.6,665375.0,2024,3,50.42870321121002
California,2024-03-05,6.1125,20.5,7.5,13.9,672925.0,2024,3,50.42870321121002
California,2024-03-06,5.129166666666666,16.0,3.3,9.4,680158.0,2024,3,50.42870321121002
California,2024-03-07,5.125,11.5,5.1,7.9,670525.0,2024,3,50.42870321121002
California,2024-03-08,7.5375,12.6,9.6,10.4,638071.0,2024,3,50.42870321121002
California,2024-03-09,14.747826086956522,9.6,0.4,5.4,599227.0,2024,3,50.42870321121002
California,2024-03-10,12.129166666666668,13.4,-2.2,5.0,552846.0,2024,3,50.42870321121002
California,2024-03-11,5.056521739130434,18.9,3.8,9.3,637591.0,2024,3,50.42870321121002
California,2024-03-12,4.190476190476191,23.0,8.9,13.8,664116.0,2024,3,50.42870321121002
California,2024-03-13,5.0375000000000005,24.5,10.1,16.1,646349.0,2024,3,50.42870321121002
California,2024-03-14,7.929166666666667,23.9,13.1,16.7,633665.0,2024,3,50.42870321121002
California,2024-03-15,4.51304347826087,16.6,7.1,12.3,631477.0,2024,3,50.42870321121002
California,2024-03-16,5.733333333333333,18.4,5.4,10.8,581086.0,2024,3,50.42870321121002
California,2024-03-17,8.366666666666667,15.0,2.5,7.6,563712.0,2024,3,50.42870321121002
California,2024-03-18,9.470833333333331,4.3,-4.0,-0.1,632694.0,2024,3,50.42870321121002
California,2024-03-19,12.016666666666666,17.2,-3.3,4.7,629326.0,2024,3,50.42870321121002
California,2024-03-20,15.488888888888887,13.5,3.3,8.4,627955.0,2024,3,50.42870321121002
California,2024-03-21,8.78125,14.2,0.2,5.8,628777.0,2024,3,50.42870321121002
California,2024-03-22,15.525,18.8,4.3,9.5,638640.0,2024,3,50.42870321121002
California,2024-03-23,5.491666666666667,10.2,0.6,4.5,605241.0,2024,3,50.42870321121002
California,2024-03-24,4.554166666666666,17.2,3.8,8.2,579120.0,2024,3,50.42870321121002
California,2024-03-25,6.858333333333333,14.6,10.3,12.3,628222.0,2024,3,50.42870321121002
California,2024-03-26,7.666666666666667,10.9,1.5,5.7,630200.0,2024,3,50.42870321121002
California,2024-03-27,9.25,10.4,-3.2,3.1,654764.0,2024,3,50.42870321121002
California,2024-03-28,8.066666666666666,17.3,-0.1,7.0,643413.0,2024,3,50.42870321121002
California,2024-03-29,7.283333333333334,23.5,6.9,13.3,649665.0,2024,3,50.42870321121002
California,2024-03-30,4.5375000000000005,21.6,12.9,17.5,620053.0,2024,3,50.42870321121002
California,2024-03-31,4.977777777777778,26.1,11.9,17.1,585859.0,2024,3,50.42870321121002
California,2024-04-01,9.9,23.1,16.0,19.4,610897.0,2024,4,54.2520020335776
California,2024-04-02,8.666666666666666,17.9,7.7,12.2,628849.0,2024,4,54.2520020335776
California,2024-04-03,12.1,11.3,3.3,6.6,641126.0,2024,4,54.2520020335776
California,2024-04-04,6.366666666666667,12.5,3.0,8.0,677857.0,2024,4,54.2520020335776
California,2024-04-05,4.804166666666666,14.5,0.6,7.4,673428.0,2024,4,54.2520020335776
California,2024-04-06,6.816666666666666,17.9,3.2,9.1,603379.0,2024,4,54.2520020335776
California,2024-04-07,13.254166666666668,21.4,8.6,14.9,574041.0,2024,4,54.2520020335776
California,2024-04-08,8.829166666666667,25.3,7.7,15.9,622769.0,2024,4,54.2520020335776
California,2024-04-09,8.8125,20.4,9.2,14.2,633127.0,2024,4,54.2520020335776
California,2024-04-10,9.608333333333333,17.7,10.1,13.4,638667.0,2024,4,54.2520020335776
California,2024-04-11,16.45,16.9,11.1,13.4,614885.0,2024,4,54.2520020335776
California,2024-04-12,14.966666666666669,18.4,7.6,12.4,595319.0,2024,4,54.2520020335776
California,2024-04-13,7.125,27.5,7.7,15.4,573890.0,2024,4,54.2520020335776
California,2024-04-14,6.612500000000001,29.2,15.5,21.5,596142.0,2024,4,54.2520020335776
California,2024-04-15,9.4125,29.2,14.4,21.3,624302.0,2024,4,54.2520020335776
California,2024-04-16,10.133333333333333,26.5,18.2,21.5,633891.0,2024,4,54.2520020335776
California,2024-04-17,9.970833333333331,25.8,16.5,21.2,641570.0,2024,4,54.2520020335776
California,2024-04-18,16.254166666666666,25.5,13.2,18.4,646715.0,2024,4,54.2520020335776
California,2024-04-19,10.329166666666667,15.9,5.9,10.7,640176.0,2024,4,54.2520020335776
California,2024-04-20,11.833333333333334,13.1,4.9,8.9,586577.0,2024,4,54.2520020335776
California,2024-04-21,14.370833333333332,13.9,3.0,8.1,587400.0,2024,4,54.2520020335776
California,2024-04-22,16.004166666666666,19.6,3.4,10.5,667595.0,2024,4,54.2520020335776
California,2024-04-23,6.9875,21.1,11.4,15.3,654489.0,2024,4,54.2520020335776
California,2024-04-24,7.745454545454546,21.1,7.2,14.6,649363.0,2024,4,54.2520020335776
California,2024-04-25,5.343478260869565,18.2,8.4,12.8,653279.0,2024,4,54.2520020335776
California,2024-04-26,6.979166666666667,24.0,10.4,14.5,639852.0,2024,4,54.2520020335776
California,2024-04-27,9.458333333333334,26.8,18.2,21.2,581526.0,2024,4,54.2520020335776
California,2024-04-28,9.8,23.2,16.8,19.7,560764.0,2024,4,54.2520020335776
California,2024-04-29,13.295833333333334,23.6,14.1,18.0,630431.0,2024,4,54.2520020335776
California,2024-04-30,11.345833333333331,27.5,11.3,18.9,657552.0,2024,4,54.2520020335776
California,2024-05-01,15.145833333333334,26.4,15.4,21.1,664765.0,2024,5,53.0062600389169
California,2024-05-02,14.991666666666667,25.6,17.2,20.3,671941.0,2024,5,53.0062600389169
California,2024-05-03,13.191666666666668,24.6,14.1,18.6,670815.0,2024,5,53.0062600389169
California,2024-05-04,13.15,25.0,15.0,19.3,637641.0,2024,5,53.0062600389169
California,2024-05-05,4.208333333333333,19.6,10.3,14.4,561992.0,2024,5,53.0062600389169
California,2024-05-06,7.029166666666666,26.4,14.4,18.2,615938.0,2024,5,53.0062600389169
California,2024-05-07,9.125,27.3,18.0,22.1,636306.0,2024,5,53.0062600389169
California,2024-05-08,9.516666666666667,23.9,11.5,17.0,644710.0,2024,5,53.0062600389169
California,2024-05-09,9.908333333333333,23.1,12.4,18.0,670615.0,2024,5,53.0062600389169
California,2024-05-10,10.3,21.5,10.8,16.0,682380.0,2024,5,53.0062600389169
California,2024-05-11,12.866666666666667,24.5,11.6,17.9,645294.0,2024,5,53.0062600389169
California,2024-05-12,8.991666666666667,26.8,13.4,19.4,626341.0,2024,5,53.0062600389169
California,2024-05-13,9.15,23.4,15.1,19.3,682053.0,2024,5,53.0062600389169
California,2024-05-14,7.1000000000000005,20.5,13.1,16.8,696039.0,2024,5,53.0062600389169
California,2024-05-15,5.904166666666666,23.7,13.1,17.7,719989.0,2024,5,53.0062600389169
California,2024-05-16,5.0,23.3,13.9,18.1,720563.0,2024,5,53.0062600389169
California,2024-05-17,4.180952380952381,25.8,14.6,19.6,715489.0,2024,5,53.0062600389169
California,2024-05-18,5.5625,28.2,15.9,21.6,650509.0,2024,5,53.0062600389169
California,2024-05-19,5.629166666666666,30.4,16.5,23.2,613654.0,2024,5,53.0062600389169
California,2024-05-20,5.6625000000000005,30.0,21.5,24.5,669209.0,2024,5,53.0062600389169
California,2024-05-21,9.891666666666667,31.9,20.2,24.1,684566.0,2024,5,53.0062600389169
California,2024-05-22,12.991666666666667,24.0,13.9,19.6,703950.0,2024,5,53.0062600389169
California,2024-05-23,10.470833333333331,27.8,13.9,19.7,698550.0,2024,5,53.0062600389169
California,2024-05-24,10.895833333333334,26.5,19.6,22.2,676371.0,2024,5,53.0062600389169
California,2024-05-25,5.704166666666667,26.1,12.9,19.3,615191.0,2024,5,53.0062600389169
California,2024-05-26,3.266666666666667,27.5,16.2,22.2,590528.0,2024,5,53.0062600389169
California,2024-05-27,8.4125,26.2,15.2,20.9,619974.0,2024,5,53.0062600389169
California,2024-05-28,13.7875,25.9,14.1,20.2,686211.0,2024,5,53.0062600389169
California,2024-05-29,7.754166666666666,24.8,13.9,19.3,717721.0,2024,5,53.0062600389169
California,2024-05-30,10.3,26.2,13.4,19.5,731320.0,2024,5,53.0062600389169
California,2024-05-31,12.3625,24.7,15.6,19.9,752406.0,2024,5,53.0062600389169
California,2024-06-01,9.458333333333334,26.3,16.6,19.8,688470.0,2024,6,48.01048648983141
California,2024-06-02,5.829166666666667,28.6,15.1,21.7,649570.0,2024,6,48.01048648983141
California,2024-06-03,6.583333333333333,29.8,19.6,24.3,717216.0,2024,6,48.01048648983141
California,2024-06-04,8.612499999999999,27.9,20.4,23.5,775532.0,2024,6,48.01048648983141
California,2024-06-05,12.991666666666667,27.3,20.0,23.1,860921.0,2024,6,48.01048648983141
California,2024-06-06,13.720833333333331,27.5,18.3,22.2,860472.0,2024,6,48.01048648983141
California,2024-06-07,2.9875000000000003,31.0,15.3,22.5,816450.0,2024,6,48.01048648983141
California,2024-06-08,2.495833333333333,30.1,18.5,23.9,710366.0,2024,6,48.01048648983141
California,2024-06-09,1.7,28.2,14.7,20.5,670401.0,2024,6,48.01048648983141
California,2024-06-10,8.620833333333334,25.8,14.6,20.0,756606.0,2024,6,48.01048648983141
California,2024-06-11,12.033333333333331,27.6,13.1,20.0,824168.0,2024,6,48.01048648983141
California,2024-06-12,4.55,30.2,17.0,23.4,840104.0,2024,6,48.01048648983141
California,2024-06-13,8.226086956521739,33.2,19.6,25.7,774828.0,2024,6,48.01048648983141
California,2024-06-14,7.233333333333333,32.0,21.4,26.2,775952.0,2024,6,48.01048648983141
California,2024-06-15,11.15,32.9,18.4,25.1,739426.0,2024,6,48.01048648983141
California,2024-06-16,14.183333333333332,33.2,23.1,27.9,694416.0,2024,6,48.01048648983141
California,2024-06-17,16.075,33.5,22.9,27.8,739983.0,2024,6,48.01048648983141
California,2024-06-18,14.745833333333335,32.8,22.3,27.1,765808.0,2024,6,48.01048648983141
California,2024-06-19,11.925,33.2,21.2,26.8,752583.0,2024,6,48.01048648983141
California,2024-06-20,13.2,33.7,20.9,27.0,770005.0,2024,6,48.01048648983141
California,2024-06-21,9.53181818181818,32.8,21.8,26.8,799813.0,2024,6,48.01048648983141
California,2024-06-22,12.4125,33.9,22.6,27.8,835582.0,2024,6,48.01048648983141
California,2024-06-23,9.970833333333331,33.5,23.8,28.6,873427.0,2024,6,48.01048648983141
California,2024-06-24,5.304166666666666,37.3,20.5,28.0,908982.0,2024,6,48.01048648983141
California,2024-06-25,10.4125,35.3,25.5,30.3,870619.0,2024,6,48.01048648983141
California,2024-06-26,11.170833333333334,32.0,20.4,25.4,802543.0,2024,6,48.01048648983141
California,2024-06-27,8.75,30.9,18.4,24.6,801691.0,2024,6,48.01048648983141
California,2024-06-28,9.231818181818182,30.4,21.3,24.5,797701.0,2024,6,48.01048648983141
California,2024-06-29,12.35,32.2,23.1,27.1,741878.0,2024,6,48.01048648983141
California,2024-06-30,12.745833333333332,27.7,18.4,23.3,758137.0,2024,6,48.01048648983141
California,2024-07-01,8.5625,25.0,17.8,20.9,835293.0,2024,7,45.29872649382823
California,2024-07-02,10.841666666666669,35.4,19.6,25.4,887127.0,2024,7,45.29872649382823
California,2024-07-03,12.375,32.8,22.2,26.4,930907.0,2024,7,45.29872649382823
California,2024-07-04,9.920833333333333,31.9,20.5,25.3,869820.0,2024,7,45.29872649382823
California,2024-07-05,61.7,29.2,18.6,24.2,898360.0,2024,7,45.29872649382823
California,2024-07-06,10.595833333333331,29.4,18.1,23.4,886858.0,2024,7,45.29872649382823
California,2024-07-07,8.116666666666667,30.2,18.2,23.2,861243.0,2024,7,45.29872649382823
California,2024-07-08,8.35,29.8,19.0,23.3,904942.0,2024,7,45.29872649382823
California,2024-07-09,13.458333333333334,25.3,19.9,21.3,900470.0,2024,7,45.29872649382823
California,2024-07-10,11.195833333333333,29.1,18.0,23.0,926998.0,2024,7,45.29872649382823
