state,date,year,month,day_name,day_of_week,is_weekend,pm25,temp_max,temp_min,temp_mean,electricity_mwh,green_percentage,electricity_scaled,pm25_norm,green_norm,temp_norm,electricity_norm,QoL,season
Carolinas,2025-05-07,2025,5,Wednesday,2,0,9.0278515625,26.2,13.9,19.4,534584.0,79.80519211610579,53.4584,0.05362465628148173,0.8148981676331432,0.6869747899159665,0.1791985224110525,0.8358205598818625,Spring
Carolinas,2025-05-08,2025,5,Thursday,3,0,9.106484375,26.9,15.9,20.8,578525.0,79.80519211610579,57.8525,0.05409215991478259,0.8148981676331432,0.7163865546218489,0.20912419347588906,0.8403148880883724,Spring
Carolinas,2025-05-09,2025,5,Friday,4,0,9.1851171875,26.8,16.5,21.2,566562.0,79.80519211610579,56.6562,0.054559663548083434,0.8148981676331432,0.7247899159663866,0.20097688679309533,0.8441534162271294,Spring
Carolinas,2025-05-10,2025,5,Saturday,5,1,9.26375,23.1,12.6,18.2,474573.0,79.80519211610579,47.4573,0.05502716718138429,0.8148981676331432,0.661764705882353,0.13832850474482034,0.833299645228712,Spring
Carolinas,2025-05-11,2025,5,Sunday,6,1,9.3423828125,19.2,14.4,16.3,476757.0,79.80519211610579,47.6757,0.05549467081468515,0.8148981676331432,0.6218487394957984,0.139815900698613,0.8194664954417109,Spring
Carolinas,2025-05-12,2025,5,Monday,0,0,9.421015625,21.6,16.7,18.6,541121.0,79.80519211610579,54.1121,0.055962174447986006,0.8148981676331432,0.6701680672268909,0.18365049464087968,0.8279360694714326,Spring
Carolinas,2025-05-13,2025,5,Tuesday,1,0,9.4996484375,26.5,18.1,21.3,586650.0,79.80519211610579,58.665,0.05642967808128685,0.8148981676331432,0.7268907563025211,0.2146576605658915,0.8413333617576798,Spring
Carolinas,2025-05-14,2025,5,Wednesday,2,0,9.57828125,25.2,16.0,20.4,591237.0,79.80519211610579,59.1237,0.056897181714587707,0.8148981676331432,0.7079831932773111,0.21778160069411812,0.8342148487063233,Spring
Carolinas,2025-05-15,2025,5,Thursday,3,0,9.6569140625,29.1,16.0,21.5,648523.0,79.80519211610579,64.8523,0.057364685347888564,0.8148981676331432,0.73109243697479,0.2567957786286264,0.8351018625694566,Spring
Carolinas,2025-05-16,2025,5,Friday,4,0,9.735546875,31.2,20.2,25.0,677655.0,79.80519211610579,67.7655,0.057832188981189414,0.8148981676331432,0.8046218487394958,0.27663589718443576,0.8559454843906423,Spring
Carolinas,2025-05-17,2025,5,Saturday,5,1,9.8141796875,28.6,21.5,24.6,632669.0,79.80519211610579,63.2669,0.058299692614490264,0.8148981676331432,0.7962184873949582,0.24599853712156192,0.8579343579748759,Spring
Carolinas,2025-05-18,2025,5,Sunday,6,1,9.8928125,28.1,19.2,24.0,605099.0,79.80519211610579,60.5099,0.05876719624779112,0.8148981676331432,0.7836134453781513,0.22722220633123982,0.8565535649676567,Spring
Carolinas,2025-05-19,2025,5,Monday,0,0,9.9714453125,28.5,17.1,23.0,622171.0,79.80519211610579,62.2171,0.05923469988109198,0.8148981676331432,0.7626050420168068,0.23884895712022708,0.8473224840717873,Spring
Carolinas,2025-05-20,2025,5,Tuesday,1,0,10.050078125,25.2,16.3,21.6,643468.0,79.80519211610579,64.3468,0.05970220351439283,0.8148981676331432,0.7331932773109245,0.25335311079601563,0.8348182260254998,Spring
Carolinas,2025-05-21,2025,5,Wednesday,2,0,10.1287109375,29.2,19.2,23.2,672510.0,79.80519211610579,67.251,0.06016970714769368,0.8148981676331432,0.7668067226890757,0.27313193556252036,0.8423971777047717,Spring
Carolinas,2025-05-22,2025,5,Thursday,3,0,10.20734375,27.5,15.4,21.4,597213.0,79.80519211610579,59.7213,0.06063721078099454,0.8148981676331432,0.7289915966386556,0.22185150830394637,0.8380372086118805,Spring
Carolinas,2025-05-23,2025,5,Friday,4,0,10.2859765625,25.0,14.8,20.2,550983.0,79.80519211610579,55.0983,0.061104714414295394,0.8148981676331432,0.7037815126050421,0.1903669318644617,0.8345775459296805,Spring
Carolinas,2025-05-24,2025,5,Saturday,5,1,10.364609375,25.5,11.1,18.5,500778.0,79.80519211610579,50.0778,0.061572218047596244,0.8148981676331432,0.6680672268907564,0.15617521306402204,0.8280746558966185,Spring
Carolinas,2025-05-25,2025,5,Sunday,6,1,10.4432421875,24.8,14.2,19.7,497213.0,79.80519211610579,49.7213,0.062039721680897095,0.8148981676331432,0.6932773109243698,0.15374729796545483,0.8365515500709334,Spring
Carolinas,2025-05-26,2025,5,Monday,0,0,10.521875,22.2,18.0,19.5,506544.0,79.80519211610579,50.6544,0.06250722531419795,0.8148981676331432,0.6890756302521008,0.16010210183213947,0.8337865312346785,Spring
Carolinas,2025-05-27,2025,5,Tuesday,1,0,10.6005078125,18.9,13.7,15.5,518248.0,79.80519211610579,51.8248,0.06297472894749881,0.8148981676331432,0.6050420168067228,0.16807301861015653,0.8042030520979027,Spring
Carolinas,2025-05-28,2025,5,Wednesday,2,0,10.679140625,22.2,16.1,18.7,563272.0,79.80519211610579,56.3272,0.06344223258079966,0.8148981676331432,0.6722689075630253,0.19873625827295896,0.8211509190420185,Spring
Carolinas,2025-05-29,2025,5,Thursday,3,0,10.7577734375,26.2,15.4,20.1,596839.0,79.80519211610579,59.6839,0.06390973621410051,0.8148981676331432,0.7016806722689077,0.2215967985572804,0.8268200733563156,Spring
Carolinas,2025-05-30,2025,5,Friday,4,0,10.83640625,26.2,17.6,21.2,574344.0,79.80519211610579,57.4344,0.06437723984740136,0.8148981676331432,0.7247899159663866,0.20627675644163673,0.8367420594293331,Spring
Carolinas,2025-05-31,2025,5,Saturday,5,1,10.9150390625,23.8,14.6,18.6,514683.0,79.80519211610579,51.4683,0.06484474348070222,0.8148981676331432,0.6701680672268909,0.1656451035115893,0.8250219418953947,Spring
Carolinas,2025-06-01,2025,6,Sunday,6,1,10.993671875,24.9,11.4,18.4,532927.0,87.41899587754088,53.2927,0.06531224711400307,0.8998099064502176,0.6659663865546219,0.1780700356457437,0.8636062266699228,Summer
Carolinas,2025-06-02,2025,6,Monday,0,0,11.0723046875,24.7,14.1,19.3,582506.0,87.41899587754088,58.2506,0.06577975074730394,0.8998099064502176,0.684873949579832,0.2118354220894644,0.8639686825116751,Summer
Carolinas,2025-06-03,2025,6,Tuesday,1,0,11.1509375,26.6,13.5,19.9,618360.0,87.41899587754088,61.836,0.06624725438060478,0.8998099064502176,0.6974789915966388,0.23625350566422718,0.8637894248137705,Summer
Carolinas,2025-06-04,2025,6,Wednesday,2,0,11.2295703125,27.5,15.4,21.7,622894.0,87.41899587754088,62.2894,0.06671475801390564,0.8998099064502176,0.7352941176470589,0.2393413505609744,0.8755411919910332,Summer
Carolinas,2025-06-05,2025,6,Thursday,3,0,11.308203125,25.8,18.6,21.6,616705.0,87.41899587754088,61.6705,0.06718226164720649,0.8998099064502176,0.7331932773109245,0.23512638098312513,0.8752324461503554,Summer
Carolinas,2025-06-06,2025,6,Friday,4,0,11.3868359375,30.1,20.4,24.0,695316.0,87.41899587754088,69.5316,0.06764976528050735,0.8998099064502176,0.7836134453781513,0.2886637817723167,0.882787264763229,Summer
Carolinas,2025-06-07,2025,6,Saturday,5,1,11.46546875,31.2,21.2,25.7,697182.0,87.41899587754088,69.7182,0.06811726891380819,0.8998099064502176,0.8193277310924371,0.289934606337233,0.8941424984136285,Summer
Carolinas,2025-06-08,2025,6,Sunday,6,1,11.5441015625,29.9,21.0,25.4,653688.0,87.41899587754088,65.3688,0.06858477254710905,0.8998099064502176,0.8130252100840337,0.26031336109260944,0.8966610841928149,Summer
Carolinas,2025-06-09,2025,6,Monday,0,0,11.622734375,31.2,20.9,26.0,706337.0,87.41899587754088,70.6337,0.0690522761804099,0.8998099064502176,0.8256302521008404,0.29616954679372187,0.8945798403294695,Summer
Carolinas,2025-06-10,2025,6,Tuesday,1,0,11.7013671875,28.9,21.3,23.9,671294.0,87.41899587754088,67.1294,0.06951977981371077,0.8998099064502176,0.7815126050420169,0.2723037883648043,0.883565188883327,Summer
