state,date,pm25,electricity_mwh,year,month,green_percentage,day_name,day_of_week,is_weekend,temp_max,temp_min,temp_mean
California,2023-09-14,13.625,816728.0,2023,9,47.05298462925215,Thursday,3,False,27.0,17.4,21.2
California,2023-09-15,14.016666666666667,809940.0,2023,9,47.05298462925215,Friday,4,False,26.8,16.5,20.2
California,2023-09-16,10.370833333333334,750465.0,2023,9,47.05298462925215,Saturday,5,True,25.8,17.9,20.6
California,2023-09-17,7.220833333333334,702396.0,2023,9,47.05298462925215,Sunday,6,True,25.3,18.7,20.4
California,2023-09-18,9.1625,759950.0,2023,9,47.05298462925215,Monday,0,False,25.8,16.8,20.5
California,2023-09-19,9.7375,757894.0,2023,9,47.05298462925215,Tuesday,1,False,27.1,15.4,20.1
California,2023-09-20,10.0,755851.0,2023,9,47.05298462925215,Wednesday,2,False,25.3,16.5,20.4
California,2023-09-21,19.425,740067.0,2023,9,47.05298462925215,Thursday,3,False,22.9,16.1,19.5
California,2023-09-22,26.541666666666668,724430.0,2023,9,47.05298462925215,Friday,4,False,26.2,15.6,19.3
California,2023-09-23,26.370833333333334,677511.0,2023,9,47.05298462925215,Saturday,5,True,26.0,16.2,20.0
California,2023-09-24,27.53333333333333,665591.0,2023,9,47.05298462925215,Sunday,6,True,27.1,15.3,19.8
California,2023-09-25,24.741666666666664,732309.0,2023,9,47.05298462925215,Monday,0,False,28.1,15.1,19.4
California,2023-09-26,13.779166666666669,756571.0,2023,9,47.05298462925215,Tuesday,1,False,29.0,14.7,20.0
California,2023-09-27,12.020833333333334,759884.0,2023,9,47.05298462925215,Wednesday,2,False,30.5,15.0,21.0
California,2023-09-28,14.383333333333333,753387.0,2023,9,47.05298462925215,Thursday,3,False,26.9,15.9,20.2
California,2023-09-29,14.295833333333334,741114.0,2023,9,47.05298462925215,Friday,4,False,25.9,17.0,19.9
California,2023-09-30,8.395833333333334,670746.0,2023,9,47.05298462925215,Saturday,5,True,22.6,16.6,19.0
California,2023-10-01,6.275,625287.0,2023,10,47.43056188080152,Sunday,6,True,20.8,14.1,16.8
California,2023-10-02,10.0875,676614.0,2023,10,47.43056188080152,Monday,0,False,23.2,11.8,16.5
California,2023-10-03,11.2375,709380.0,2023,10,47.43056188080152,Tuesday,1,False,28.5,13.6,18.8
California,2023-10-04,15.454166666666666,760833.0,2023,10,47.43056188080152,Wednesday,2,False,32.7,17.3,23.1
California,2023-10-05,13.230434782608697,826116.0,2023,10,47.43056188080152,Thursday,3,False,35.8,16.6,24.7
California,2023-10-06,13.325,845270.0,2023,10,47.43056188080152,Friday,4,False,35.7,16.7,25.6
California,2023-10-07,13.945833333333333,783711.0,2023,10,47.43056188080152,Saturday,5,True,33.8,20.0,25.7
California,2023-10-08,16.2625,758343.0,2023,10,47.43056188080152,Sunday,6,True,32.7,18.1,23.5
California,2023-10-09,18.341666666666665,759955.0,2023,10,47.43056188080152,Monday,0,False,27.9,15.6,21.0
California,2023-10-10,9.560869565217391,735168.0,2023,10,47.43056188080152,Tuesday,1,False,25.9,15.2,19.1
California,2023-10-11,9.125,711725.0,2023,10,47.43056188080152,Wednesday,2,False,27.4,16.9,20.3
California,2023-10-12,12.675,708903.0,2023,10,47.43056188080152,Thursday,3,False,28.1,13.8,19.3
California,2023-10-13,14.7875,719542.0,2023,10,47.43056188080152,Friday,4,False,28.4,15.0,20.4
California,2023-10-14,15.470833333333331,673346.0,2023,10,47.43056188080152,Saturday,5,True,28.6,14.9,19.8
California,2023-10-15,15.5625,670873.0,2023,10,47.43056188080152,Sunday,6,True,33.2,18.4,23.4
California,2023-10-16,12.504166666666668,753099.0,2023,10,47.43056188080152,Monday,0,False,30.9,16.2,22.6
California,2023-10-17,17.254166666666666,769614.0,2023,10,47.43056188080152,Tuesday,1,False,29.9,16.0,20.9
California,2023-10-18,18.9875,790290.0,2023,10,47.43056188080152,Wednesday,2,False,31.7,16.5,22.1
California,2023-10-19,18.14166666666667,809705.0,2023,10,47.43056188080152,Thursday,3,False,33.0,16.8,22.7
California,2023-10-20,13.841666666666669,804183.0,2023,10,47.43056188080152,Friday,4,False,32.4,16.3,23.0
California,2023-10-21,13.583333333333334,713714.0,2023,10,47.43056188080152,Saturday,5,True,30.2,16.4,22.8
California,2023-10-22,9.920833333333333,661415.0,2023,10,47.43056188080152,Sunday,6,True,24.4,14.6,18.7
California,2023-10-23,5.221739130434783,712292.0,2023,10,47.43056188080152,Monday,0,False,24.8,16.2,19.5
California,2023-10-24,8.925,700959.0,2023,10,47.43056188080152,Tuesday,1,False,25.2,13.6,18.3
California,2023-10-25,8.582608695652175,718019.0,2023,10,47.43056188080152,Wednesday,2,False,22.7,16.4,19.1
California,2023-10-26,8.405,693369.0,2023,10,47.43056188080152,Thursday,3,False,23.7,14.8,18.6
California,2023-10-27,12.095833333333331,684778.0,2023,10,47.43056188080152,Friday,4,False,24.5,14.0,18.0
California,2023-10-28,13.720833333333331,628063.0,2023,10,47.43056188080152,Saturday,5,True,23.2,11.4,16.5
California,2023-10-29,13.91304347826087,606050.0,2023,10,47.43056188080152,Sunday,6,True,27.2,10.2,17.2
California,2023-10-30,14.678260869565218,672427.0,2023,10,47.43056188080152,Monday,0,False,26.9,8.8,16.8
California,2023-10-31,10.175,682894.0,2023,10,47.43056188080152,Tuesday,1,False,29.0,9.4,17.7
California,2023-11-01,10.033333333333331,699549.0,2023,11,47.413451596765626,Wednesday,2,False,30.3,10.9,19.1
California,2023-11-02,13.747826086956522,711943.0,2023,11,47.413451596765626,Thursday,3,False,30.9,12.0,20.8
California,2023-11-03,16.447619047619046,699819.0,2023,11,47.413451596765626,Friday,4,False,29.6,14.4,20.9
California,2023-11-04,22.15,650414.0,2023,11,47.413451596765626,Saturday,5,True,28.9,13.6,19.7
California,2023-11-05,22.38695652173913,609446.0,2023,11,47.413451596765626,Sunday,6,True,28.0,10.1,18.3
California,2023-11-06,20.7375,685084.0,2023,11,47.413451596765626,Monday,0,False,25.5,11.1,17.5
California,2023-11-07,6.222727272727273,696040.0,2023,11,47.413451596765626,Tuesday,1,False,22.5,15.9,18.2
California,2023-11-08,11.15,692304.0,2023,11,47.413451596765626,Wednesday,2,False,25.9,9.4,16.8
California,2023-11-09,17.133333333333333,691363.0,2023,11,47.413451596765626,Thursday,3,False,25.8,8.6,17.1
California,2023-11-10,13.295833333333334,676998.0,2023,11,47.413451596765626,Friday,4,False,25.4,8.6,16.1
California,2023-11-11,23.58333333333333,632828.0,2023,11,47.413451596765626,Saturday,5,True,27.4,11.0,17.2
California,2023-11-12,20.125,621102.0,2023,11,47.413451596765626,Sunday,6,True,29.6,9.0,17.9
California,2023-11-13,19.15,678010.0,2023,11,47.413451596765626,Monday,0,False,27.3,12.8,18.9
California,2023-11-14,20.74782608695652,690922.0,2023,11,47.413451596765626,Tuesday,1,False,27.3,14.9,19.1
California,2023-11-15,21.058333333333334,713933.0,2023,11,47.413451596765626,Wednesday,2,False,24.4,12.7,17.2
California,2023-11-16,10.547619047619047,700525.0,2023,11,47.413451596765626,Thursday,3,False,21.5,13.6,16.6
California,2023-11-17,13.7625,696643.0,2023,11,47.413451596765626,Friday,4,False,23.1,13.1,17.0
California,2023-11-18,7.383333333333333,659989.0,2023,11,47.413451596765626,Saturday,5,True,20.5,14.9,16.9
California,2023-11-19,5.583333333333333,628842.0,2023,11,47.413451596765626,Sunday,6,True,19.2,13.1,16.7
California,2023-11-20,14.254166666666668,680175.0,2023,11,47.413451596765626,Monday,0,False,21.6,7.6,13.1
California,2023-11-21,14.258333333333333,703986.0,2023,11,47.413451596765626,Tuesday,1,False,24.9,8.0,14.0
California,2023-11-22,8.104166666666666,698048.0,2023,11,47.413451596765626,Wednesday,2,False,26.2,9.4,15.6
California,2023-11-23,14.329166666666666,621849.0,2023,11,47.413451596765626,Thursday,3,False,22.1,12.4,17.1
California,2023-11-24,10.883333333333333,625737.0,2023,11,47.413451596765626,Friday,4,False,19.7,10.9,15.1
California,2023-11-25,16.1375,628032.0,2023,11,47.413451596765626,Saturday,5,True,20.0,9.1,13.8
California,2023-11-26,15.433333333333332,637327.0,2023,11,47.413451596765626,Sunday,6,True,20.2,5.8,12.4
California,2023-11-27,10.108333333333333,704367.0,2023,11,47.413451596765626,Monday,0,False,22.5,7.8,14.2
California,2023-11-28,9.558333333333334,713989.0,2023,11,47.413451596765626,Tuesday,1,False,22.8,8.4,15.3
California,2023-11-29,12.821739130434782,724421.0,2023,11,47.413451596765626,Wednesday,2,False,19.7,8.5,13.7
California,2023-11-30,9.075,726561.0,2023,11,47.413451596765626,Thursday,3,False,19.4,8.2,13.2
California,2023-12-01,8.754166666666666,713994.0,2023,12,37.77989737576106,Friday,4,False,20.4,8.4,13.9
California,2023-12-02,12.181818181818182,665127.0,2023,12,37.77989737576106,Saturday,5,True,20.0,7.7,13.3
California,2023-12-03,26.847826086956523,646342.0,2023,12,37.77989737576106,Sunday,6,True,20.4,7.8,14.1
California,2023-12-04,29.129166666666663,693042.0,2023,12,37.77989737576106,Monday,0,False,25.2,11.5,16.7
California,2023-12-05,15.929166666666667,698948.0,2023,12,37.77989737576106,Tuesday,1,False,27.5,10.9,17.3
California,2023-12-06,20.21,712819.0,2023,12,37.77989737576106,Wednesday,2,False,26.3,15.2,19.3
California,2023-12-07,13.08235294117647,706098.0,2023,12,37.77989737576106,Thursday,3,False,22.0,11.6,15.4
California,2023-12-08,13.965217391304348,707613.0,2023,12,37.77989737576106,Friday,4,False,20.0,7.7,13.7
California,2023-12-09,14.64782608695652,662734.0,2023,12,37.77989737576106,Saturday,5,True,22.2,6.8,12.8
California,2023-12-10,9.382608695652172,672391.0,2023,12,37.77989737576106,Sunday,6,True,24.0,6.9,14.2
California,2023-12-11,13.491666666666667,723585.0,2023,12,37.77989737576106,Monday,0,False,23.0,13.6,17.2
California,2023-12-12,18.46,730206.0,2023,12,37.77989737576106,Tuesday,1,False,22.2,9.1,14.6
California,2023-12-13,19.758333333333333,733149.0,2023,12,37.77989737576106,Wednesday,2,False,20.6,9.9,14.0
California,2023-12-14,15.816666666666668,737043.0,2023,12,37.77989737576106,Thursday,3,False,23.4,9.5,14.9
California,2023-12-15,11.152173913043478,728953.0,2023,12,37.77989737576106,Friday,4,False,25.0,7.6,15.3
California,2023-12-16,9.995833333333334,680717.0,2023,12,37.77989737576106,Saturday,5,True,26.5,7.9,16.1
California,2023-12-17,16.360869565217392,681986.0,2023,12,37.77989737576106,Sunday,6,True,25.1,10.1,16.7
California,2023-12-18,21.02083333333333,732302.0,2023,12,37.77989737576106,Monday,0,False,23.1,13.1,17.9
California,2023-12-19,13.895833333333334,727011.0,2023,12,37.77989737576106,Tuesday,1,False,20.8,14.1,16.4
California,2023-12-20,6.8,731668.0,2023,12,37.77989737576106,Wednesday,2,False,17.3,13.6,15.1
California,2023-12-21,4.395833333333333,718743.0,2023,12,37.77989737576106,Thursday,3,False,16.4,13.6,14.7
California,2023-12-22,5.752631578947368,697732.0,2023,12,37.77989737576106,Friday,4,False,17.5,12.6,14.7
California,2023-12-23,9.304166666666664,656681.0,2023,12,37.77989737576106,Saturday,5,True,17.9,10.9,13.7
California,2023-12-24,22.9875,647955.0,2023,12,37.77989737576106,Sunday,6,True,17.8,9.9,13.6
California,2023-12-25,59.225,631902.0,2023,12,37.77989737576106,Monday,0,False,18.4,10.1,13.4
California,2023-12-26,31.62857142857143,676623.0,2023,12,37.77989737576106,Tuesday,1,False,18.1,10.3,13.0
California,2023-12-27,26.870833333333334,699381.0,2023,12,37.77989737576106,Wednesday,2,False,17.4,9.6,13.6
California,2023-12-28,20.48333333333333,690403.0,2023,12,37.77989737576106,Thursday,3,False,17.5,10.6,13.3
California,2023-12-29,25.495833333333334,679768.0,2023,12,37.77989737576106,Friday,4,False,17.9,10.6,14.0
California,2023-12-30,10.391304347826088,659312.0,2023,12,37.77989737576106,Saturday,5,True,17.0,11.8,13.3
California,2023-12-31,4.2,655903.0,2023,12,37.77989737576106,Sunday,6,True,15.7,8.5,12.0
California,2024-01-01,48.92173913043479,625654.0,2024,1,45.93543789167621,Monday,0,False,17.3,7.9,11.9
California,2024-01-02,14.847826086956522,688362.0,2024,1,45.93543789167621,Tuesday,1,False,17.2,6.6,11.5
California,2024-01-03,16.241666666666667,702108.0,2024,1,45.93543789167621,Wednesday,2,False,16.8,8.5,12.2
California,2024-01-04,5.625,706401.0,2024,1,45.93543789167621,Thursday,3,False,15.2,5.7,10.5
California,2024-01-05,11.2125,699671.0,2024,1,45.93543789167621,Friday,4,False,15.9,5.8,10.3
California,2024-01-06,18.85833333333333,679808.0,2024,1,45.93543789167621,Saturday,5,True,16.8,3.6,9.7
California,2024-01-07,4.508333333333334,656367.0,2024,1,45.93543789167621,Sunday,6,True,15.4,8.4,10.8
California,2024-01-08,4.433333333333333,732792.0,2024,1,45.93543789167621,Monday,0,False,14.4,2.2,7.8
California,2024-01-09,11.95,736438.0,2024,1,45.93543789167621,Tuesday,1,False,15.1,4.0,8.7
California,2024-01-10,15.516666666666666,739341.0,2024,1,45.93543789167621,Wednesday,2,False,15.4,5.3,9.2
California,2024-01-11,7.583333333333333,717474.0,2024,1,45.93543789167621,Thursday,3,False,16.1,6.0,10.3
California,2024-01-12,8.916666666666666,738058.0,2024,1,45.93543789167621,Friday,4,False,15.8,3.9,9.2
California,2024-01-13,21.004166666666663,689379.0,2024,1,45.93543789167621,Saturday,5,True,16.1,6.2,10.5
California,2024-01-14,25.09130434782609,644555.0,2024,1,45.93543789167621,Sunday,6,True,15.6,6.3,10.0
California,2024-01-15,25.35833333333333,677633.0,2024,1,45.93543789167621,Monday,0,False,18.0,7.2,11.4
California,2024-01-16,31.433333333333334,711788.0,2024,1,45.93543789167621,Tuesday,1,False,19.6,9.1,13.2
California,2024-01-17,21.166666666666668,706110.0,2024,1,45.93543789167621,Wednesday,2,False,18.0,9.8,12.2
California,2024-01-18,16.816666666666666,703385.0,2024,1,45.93543789167621,Thursday,3,False,18.7,9.4,13.0
California,2024-01-19,18.61904761904762,703890.0,2024,1,45.93543789167621,Friday,4,False,18.4,9.6,13.8
California,2024-01-20,14.0625,666112.0,2024,1,45.93543789167621,Saturday,5,True,18.1,12.7,14.1
California,2024-01-21,8.508333333333333,649242.0,2024,1,45.93543789167621,Sunday,6,True,17.0,12.0,13.3
California,2024-01-22,3.9,706989.0,2024,1,45.93543789167621,Monday,0,False,16.7,12.4,13.9
California,2024-01-23,9.545833333333333,675211.0,2024,1,45.93543789167621,Tuesday,1,False,20.6,9.9,13.7
California,2024-01-24,6.545833333333333,705013.0,2024,1,45.93543789167621,Wednesday,2,False,18.2,10.5,13.3
California,2024-01-25,8.154166666666667,683252.0,2024,1,45.93543789167621,Thursday,3,False,17.9,12.1,14.1
California,2024-01-26,9.870833333333334,681238.0,2024,1,45.93543789167621,Friday,4,False,21.2,8.0,12.5
California,2024-01-27,14.070833333333333,623621.0,2024,1,45.93543789167621,Saturday,5,True,22.5,8.8,13.8
California,2024-01-28,16.52173913043478,602779.0,2024,1,45.93543789167621,Sunday,6,True,23.8,10.9,16.3
California,2024-01-29,15.445833333333333,650439.0,2024,1,45.93543789167621,Monday,0,False,24.3,11.1,17.8
California,2024-01-30,15.4,657115.0,2024,1,45.93543789167621,Tuesday,1,False,23.0,11.9,17.0
California,2024-01-31,19.054166666666667,679728.0,2024,1,45.93543789167621,Wednesday,2,False,20.8,10.5,14.7
California,2024-02-01,4.25,704038.0,2024,2,48.27213230484408,Thursday,3,False,16.8,10.7,12.8
California,2024-02-02,8.31764705882353,687137.0,2024,2,48.27213230484408,Friday,4,False,16.5,7.2,11.1
California,2024-02-03,7.299117647058824,655110.0,2024,2,48.27213230484408,Saturday,5,True,15.4,6.9,11.1
California,2024-02-04,6.280588235294118,655733.0,2024,2,48.27213230484408,Sunday,6,True,14.2,10.1,11.9
California,2024-02-05,5.262058823529412,700212.0,2024,2,48.27213230484408,Monday,0,False,14.4,11.9,12.6
California,2024-02-06,4.2435294117647056,715626.0,2024,2,48.27213230484408,Tuesday,1,False,13.9,10.7,11.7
California,2024-02-07,3.225,736647.0,2024,2,48.27213230484408,Wednesday,2,False,14.4,6.1,9.8
California,2024-02-08,4.3625,725842.0,2024,2,48.27213230484408,Thursday,3,False,14.2,3.8,9.5
California,2024-02-09,4.341666666666667,707108.0,2024,2,48.27213230484408,Friday,4,False,14.4,5.9,10.1
California,2024-02-10,7.908333333333334,637111.0,2024,2,48.27213230484408,Saturday,5,True,15.8,4.4,10.0
California,2024-02-11,11.408333333333331,631646.0,2024,2,48.27213230484408,Sunday,6,True,17.0,4.1,9.5
California,2024-02-12,14.9625,677785.0,2024,2,48.27213230484408,Monday,0,False,17.9,5.3,11.0
California,2024-02-13,12.579166666666666,679625.0,2024,2,48.27213230484408,Tuesday,1,False,17.5,6.7,11.6
California,2024-02-14,11.895833333333334,689986.0,2024,2,48.27213230484408,Wednesday,2,False,16.5,7.6,11.3
California,2024-02-15,12.22608695652174,679963.0,2024,2,48.27213230484408,Thursday,3,False,17.6,7.7,11.5
California,2024-02-16,9.7625,672277.0,2024,2,48.27213230484408,Friday,4,False,18.7,10.2,13.4
California,2024-02-17,18.185714285714283,652239.0,2024,2,48.27213230484408,Saturday,5,True,18.0,8.9,12.5
California,2024-02-18,9.408695652173911,611281.0,2024,2,48.27213230484408,Sunday,6,True,16.2,10.6,13.1
California,2024-02-19,3.675,657178.0,2024,2,48.27213230484408,Monday,0,False,16.0,12.7,13.8
California,2024-02-20,1.4833333333333334,702501.0,2024,2,48.27213230484408,Tuesday,1,False,14.8,12.9,13.6
California,2024-02-21,1.5727272727272728,676034.0,2024,2,48.27213230484408,Wednesday,2,False,17.5,11.0,13.7
California,2024-02-22,9.304347826086955,660464.0,2024,2,48.27213230484408,Thursday,3,False,18.6,8.8,12.8
California,2024-02-23,8.033333333333333,660449.0,2024,2,48.27213230484408,Friday,4,False,22.3,8.6,13.7
California,2024-02-24,11.9125,604514.0,2024,2,48.27213230484408,Saturday,5,True,22.0,11.1,16.2
California,2024-02-25,13.208695652173914,581221.0,2024,2,48.27213230484408,Sunday,6,True,20.8,11.4,15.2
California,2024-02-26,12.433333333333332,668583.0,2024,2,48.27213230484408,Monday,0,False,18.5,10.6,13.3
California,2024-02-27,10.329166666666667,652500.0,2024,2,48.27213230484408,Tuesday,1,False,18.0,9.8,13.0
California,2024-02-28,12.175,646362.0,2024,2,48.27213230484408,Wednesday,2,False,20.0,9.8,14.0
California,2024-02-29,7.0625,675982.0,2024,2,48.27213230484408,Thursday,3,False,17.9,11.9,14.0
California,2024-03-01,2.920833333333333,673958.0,2024,3,50.42870321121002,Friday,4,False,16.4,11.2,13.4
California,2024-03-02,-0.0041666666666667,643378.0,2024,3,50.42870321121002,Saturday,5,True,15.4,12.5,13.8
California,2024-03-03,3.075,625537.0,2024,3,50.42870321121002,Sunday,6,True,16.5,10.6,12.7
California,2024-03-04,8.230434782608697,665375.0,2024,3,50.42870321121002,Monday,0,False,18.5,7.7,11.9
California,2024-03-05,6.1125,672925.0,2024,3,50.42870321121002,Tuesday,1,False,18.5,8.1,12.2
California,2024-03-06,5.129166666666666,680158.0,2024,3,50.42870321121002,Wednesday,2,False,17.2,8.9,12.3
California,2024-03-07,5.125,670525.0,2024,3,50.42870321121002,Thursday,3,False,18.4,7.7,12.1
California,2024-03-08,7.5375,638071.0,2024,3,50.42870321121002,Friday,4,False,18.8,8.1,12.2
California,2024-03-09,14.747826086956522,599227.0,2024,3,50.42870321121002,Saturday,5,True,20.7,8.6,13.8
California,2024-03-10,12.129166666666668,552846.0,2024,3,50.42870321121002,Sunday,6,True,20.2,9.0,14.2
California,2024-03-11,5.056521739130434,637591.0,2024,3,50.42870321121002,Monday,0,False,18.6,8.9,13.0
California,2024-03-12,4.190476190476191,664116.0,2024,3,50.42870321121002,Tuesday,1,False,18.4,9.6,13.1
California,2024-03-13,5.0375000000000005,646349.0,2024,3,50.42870321121002,Wednesday,2,False,19.5,9.2,13.5
California,2024-03-14,7.929166666666667,633665.0,2024,3,50.42870321121002,Thursday,3,False,20.2,8.2,13.9
California,2024-03-15,4.51304347826087,631477.0,2024,3,50.42870321121002,Friday,4,False,20.0,8.2,13.1
California,2024-03-16,5.733333333333333,581086.0,2024,3,50.42870321121002,Saturday,5,True,18.9,9.0,13.4
California,2024-03-17,8.366666666666667,563712.0,2024,3,50.42870321121002,Sunday,6,True,20.0,8.7,13.3
California,2024-03-18,9.470833333333331,632694.0,2024,3,50.42870321121002,Monday,0,False,23.0,8.6,14.7
California,2024-03-19,12.016666666666666,629326.0,2024,3,50.42870321121002,Tuesday,1,False,22.2,10.7,15.8
California,2024-03-20,15.488888888888887,627955.0,2024,3,50.42870321121002,Wednesday,2,False,22.1,11.8,16.5
California,2024-03-21,8.78125,628777.0,2024,3,50.42870321121002,Thursday,3,False,21.9,10.7,15.3
California,2024-03-22,15.525,638640.0,2024,3,50.42870321121002,Friday,4,False,21.8,11.6,14.9
California,2024-03-23,5.491666666666667,605241.0,2024,3,50.42870321121002,Saturday,5,True,18.9,11.3,14.4
California,2024-03-24,4.554166666666666,579120.0,2024,3,50.42870321121002,Sunday,6,True,17.1,6.9,12.0
California,2024-03-25,6.858333333333333,628222.0,2024,3,50.42870321121002,Monday,0,False,18.2,5.2,11.3
California,2024-03-26,7.666666666666667,630200.0,2024,3,50.42870321121002,Tuesday,1,False,19.5,9.2,13.2
California,2024-03-27,9.25,654764.0,2024,3,50.42870321121002,Wednesday,2,False,20.3,8.4,13.5
California,2024-03-28,8.066666666666666,643413.0,2024,3,50.42870321121002,Thursday,3,False,20.1,9.4,13.5
California,2024-03-29,7.283333333333334,649665.0,2024,3,50.42870321121002,Friday,4,False,18.5,9.4,13.3
California,2024-03-30,4.5375000000000005,620053.0,2024,3,50.42870321121002,Saturday,5,True,16.2,11.2,12.8
California,2024-03-31,4.977777777777778,585859.0,2024,3,50.42870321121002,Sunday,6,True,15.5,9.6,11.6
California,2024-04-01,9.9,610897.0,2024,4,54.2520020335776,Monday,0,False,18.2,6.8,11.7
California,2024-04-02,8.666666666666666,628849.0,2024,4,54.2520020335776,Tuesday,1,False,22.5,9.6,14.1
California,2024-04-03,12.1,641126.0,2024,4,54.2520020335776,Wednesday,2,False,23.0,11.4,16.3
California,2024-04-04,6.366666666666667,677857.0,2024,4,54.2520020335776,Thursday,3,False,19.9,11.1,13.8
California,2024-04-05,4.804166666666666,673428.0,2024,4,54.2520020335776,Friday,4,False,13.8,6.7,9.9
California,2024-04-06,6.816666666666666,603379.0,2024,4,54.2520020335776,Saturday,5,True,17.5,2.7,9.3
California,2024-04-07,13.254166666666668,574041.0,2024,4,54.2520020335776,Sunday,6,True,18.8,6.7,12.2
California,2024-04-08,8.829166666666667,622769.0,2024,4,54.2520020335776,Monday,0,False,25.4,6.6,13.4
California,2024-04-09,8.8125,633127.0,2024,4,54.2520020335776,Tuesday,1,False,26.5,7.1,16.2
California,2024-04-10,9.608333333333333,638667.0,2024,4,54.2520020335776,Wednesday,2,False,28.8,12.3,19.1
California,2024-04-11,16.45,614885.0,2024,4,54.2520020335776,Thursday,3,False,29.0,13.8,19.9
California,2024-04-12,14.966666666666669,595319.0,2024,4,54.2520020335776,Friday,4,False,25.5,11.8,16.1
California,2024-04-13,7.125,573890.0,2024,4,54.2520020335776,Saturday,5,True,19.0,12.1,14.9
California,2024-04-14,6.612500000000001,596142.0,2024,4,54.2520020335776,Sunday,6,True,15.2,7.4,11.1
California,2024-04-15,9.4125,624302.0,2024,4,54.2520020335776,Monday,0,False,19.4,6.4,12.3
California,2024-04-16,10.133333333333333,633891.0,2024,4,54.2520020335776,Tuesday,1,False,25.6,10.4,16.1
California,2024-04-17,9.970833333333331,641570.0,2024,4,54.2520020335776,Wednesday,2,False,25.9,10.9,17.3
California,2024-04-18,16.254166666666666,646715.0,2024,4,54.2520020335776,Thursday,3,False,23.2,11.7,16.4
California,2024-04-19,10.329166666666667,640176.0,2024,4,54.2520020335776,Friday,4,False,21.8,11.6,15.7
California,2024-04-20,11.833333333333334,586577.0,2024,4,54.2520020335776,Saturday,5,True,23.2,10.6,15.4
California,2024-04-21,14.370833333333332,587400.0,2024,4,54.2520020335776,Sunday,6,True,25.7,11.4,16.8
California,2024-04-22,16.004166666666666,667595.0,2024,4,54.2520020335776,Monday,0,False,24.1,12.1,16.7
California,2024-04-23,6.9875,654489.0,2024,4,54.2520020335776,Tuesday,1,False,21.0,14.4,16.5
California,2024-04-24,7.745454545454546,649363.0,2024,4,54.2520020335776,Wednesday,2,False,21.7,10.6,15.5
California,2024-04-25,5.343478260869565,653279.0,2024,4,54.2520020335776,Thursday,3,False,19.7,13.0,15.8
California,2024-04-26,6.979166666666667,639852.0,2024,4,54.2520020335776,Friday,4,False,23.1,12.1,15.6
California,2024-04-27,9.458333333333334,581526.0,2024,4,54.2520020335776,Saturday,5,True,23.8,10.2,16.4
California,2024-04-28,9.8,560764.0,2024,4,54.2520020335776,Sunday,6,True,24.5,10.7,16.8
California,2024-04-29,13.295833333333334,630431.0,2024,4,54.2520020335776,Monday,0,False,25.5,12.4,18.2
California,2024-04-30,11.345833333333331,657552.0,2024,4,54.2520020335776,Tuesday,1,False,26.0,12.3,18.2
California,2024-05-01,15.145833333333334,664765.0,2024,5,53.0062600389169,Wednesday,2,False,23.1,14.2,17.6
California,2024-05-02,14.991666666666667,671941.0,2024,5,53.0062600389169,Thursday,3,False,24.9,12.5,17.1
California,2024-05-03,13.191666666666668,670815.0,2024,5,53.0062600389169,Friday,4,False,23.2,12.1,16.9
California,2024-05-04,13.15,637641.0,2024,5,53.0062600389169,Saturday,5,True,22.1,13.4,16.8
California,2024-05-05,4.208333333333333,561992.0,2024,5,53.0062600389169,Sunday,6,True,22.1,12.4,15.9
California,2024-05-06,7.029166666666666,615938.0,2024,5,53.0062600389169,Monday,0,False,22.3,8.8,15.5
California,2024-05-07,9.125,636306.0,2024,5,53.0062600389169,Tuesday,1,False,24.0,10.7,16.9
California,2024-05-08,9.516666666666667,644710.0,2024,5,53.0062600389169,Wednesday,2,False,25.0,11.8,17.2
California,2024-05-09,9.908333333333331,670615.0,2024,5,53.0062600389169,Thursday,3,False,26.0,12.4,17.7
California,2024-05-10,10.3,682380.0,2024,5,53.0062600389169,Friday,4,False,23.9,11.3,16.4
California,2024-05-11,12.866666666666667,645294.0,2024,5,53.0062600389169,Saturday,5,True,23.4,11.0,15.9
California,2024-05-12,8.991666666666667,626341.0,2024,5,53.0062600389169,Sunday,6,True,25.2,12.5,17.2
California,2024-05-13,9.15,682053.0,2024,5,53.0062600389169,Monday,0,False,23.5,12.7,17.1
California,2024-05-14,7.1000000000000005,696039.0,2024,5,53.0062600389169,Tuesday,1,False,23.1,13.4,17.2
California,2024-05-15,5.904166666666666,719989.0,2024,5,53.0062600389169,Wednesday,2,False,21.9,13.4,16.4
California,2024-05-16,5.0,720563.0,2024,5,53.0062600389169,Thursday,3,False,22.6,12.6,16.0
California,2024-05-17,4.180952380952381,715489.0,2024,5,53.0062600389169,Friday,4,False,22.2,12.8,16.1
California,2024-05-18,5.5625,650509.0,2024,5,53.0062600389169,Saturday,5,True,22.9,14.3,17.4
California,2024-05-19,5.629166666666666,613654.0,2024,5,53.0062600389169,Sunday,6,True,21.6,10.8,15.9
California,2024-05-20,5.6625000000000005,669209.0,2024,5,53.0062600389169,Monday,0,False,21.6,12.1,15.9
California,2024-05-21,9.891666666666667,684566.0,2024,5,53.0062600389169,Tuesday,1,False,22.6,11.4,15.7
California,2024-05-22,12.991666666666667,703950.0,2024,5,53.0062600389169,Wednesday,2,False,23.2,11.8,16.2
California,2024-05-23,10.470833333333331,698550.0,2024,5,53.0062600389169,Thursday,3,False,22.5,13.9,16.8
