state,date,year,month,day_name,day_of_week,is_weekend,pm25,temp_max,temp_min,temp_mean,electricity_mwh,green_percentage,electricity_scaled,pm25_norm,green_norm,temp_norm,QoL,electricity_norm
Carolinas,2025-04-08,2025,4,Tuesday,1,0,6.7475,30.5,22.2,26.4,502216.0,71.91289345349605,50.2216,0.04006705091575696,0.7268805586030478,0.8672413793103447,0.8609884964657908,0.15715455160868955
Carolinas,2025-04-09,2025,4,Wednesday,2,0,6.8261328125,30.2,23.2,26.5,522777.0,71.91289345349605,52.2777,0.04053455454905782,0.7268805586030478,0.8689655172413793,0.8588236309343489,0.1711574582963868
Carolinas,2025-04-10,2025,4,Thursday,3,0,6.904765625,31.4,23.5,26.8,516524.0,71.91289345349605,51.6524,0.04100205818235867,0.7268805586030478,0.8741379310344828,0.8610422884135528,0.16689890202392094
Carolinas,2025-04-11,2025,4,Friday,4,0,6.9833984375,30.8,24.1,27.3,505971.0,71.91289345349605,50.5971,0.04146956181565953,0.7268805586030478,0.8827586206896553,0.8649728559048292,0.1597118647068999
Carolinas,2025-04-12,2025,4,Saturday,5,1,7.06203125,30.0,24.0,26.9,494814.0,71.91289345349605,49.4814,0.041937065448960385,0.7268805586030478,0.8758620689655172,0.8635676601696888,0.15211347795943442
Carolinas,2025-04-13,2025,4,Sunday,6,1,7.1406640625,31.1,22.2,26.8,492397.0,71.91289345349605,49.2397,0.042404569082261236,0.7268805586030478,0.8741379310344828,0.8629278153970324,0.15046739919555308
Carolinas,2025-04-14,2025,4,Monday,0,0,7.219296874999999,30.7,22.4,26.5,531474.0,71.91289345349605,53.1474,0.042872072715562086,0.7268805586030478,0.8689655172413793,0.8561624524631988,0.1770804814695254
Carolinas,2025-04-15,2025,4,Tuesday,1,0,7.2979296875,30.8,23.3,27.0,520929.0,71.91289345349605,52.0929,0.04333957634886294,0.7268805586030478,0.8775862068965516,0.8600920706383169,0.1698988924893315
Carolinas,2025-04-16,2025,4,Wednesday,2,0,7.376562499999999,31.4,22.9,26.9,511591.0,71.91289345349605,51.1591,0.04380707998216379,0.7268805586030478,0.8758620689655172,0.8602735030071333,0.16353932132792315
Carolinas,2025-04-17,2025,4,Thursday,3,0,7.4551953125,31.6,24.6,27.6,515521.0,71.91289345349605,51.5521,0.04427458361546465,0.7268805586030478,0.8879310344827587,0.8636871048352487,0.16621581679422584
Carolinas,2025-04-18,2025,4,Friday,4,0,7.533828124999999,31.2,23.2,27.3,509465.0,71.91289345349605,50.9465,0.0447420872487655,0.7268805586030478,0.8827586206896553,0.8622774276731402,0.16209142581612682
Carolinas,2025-04-19,2025,4,Saturday,5,1,7.6124609375,32.9,24.5,28.2,534388.0,71.91289345349605,53.4388,0.04520959088206636,0.7268805586030478,0.8982758620689654,0.8644015578142547,0.17906503815878905
Carolinas,2025-04-20,2025,4,Sunday,6,1,7.691093749999999,31.7,23.7,27.5,547811.0,71.91289345349605,54.7811,0.04567709451536721,0.7268805586030478,0.8862068965517241,0.8582771093171961,0.18820666631252478
Carolinas,2025-04-21,2025,4,Monday,0,0,7.7697265625,33.1,24.5,28.4,578701.0,71.91289345349605,57.8701,0.046144598148668066,0.7268805586030478,0.9017241379310345,0.8596931682687178,0.2092440568860848
Carolinas,2025-04-22,2025,4,Tuesday,1,0,7.848359374999999,32.4,24.4,28.3,574342.0,71.91289345349605,57.4342,0.046612101781968916,0.7268805586030478,0.9,0.8592837699934955,0.20627539435742998
Carolinas,2025-04-23,2025,4,Wednesday,2,0,7.9269921875,32.0,23.9,28.1,565013.0,71.91289345349605,56.5013,0.047079605415269773,0.7268805586030478,0.896551724137931,0.8588633080931486,0.1999219525749521
Carolinas,2025-04-24,2025,4,Thursday,3,0,8.005625,32.6,24.1,28.1,547520.0,71.91289345349605,54.752,0.04754710904857063,0.7268805586030478,0.896551724137931,0.8606132759093461,0.18800848306043977
Carolinas,2025-04-25,2025,4,Friday,4,0,8.0842578125,32.3,24.2,27.9,567571.0,71.91289345349605,56.7571,0.04801461268187149,0.7268805586030478,0.893103448275862,0.8567064504175409,0.2016640582754107
Carolinas,2025-04-26,2025,4,Saturday,5,1,8.162890625,30.5,24.1,27.3,552396.0,71.91289345349605,55.2396,0.04848211631517233,0.7268805586030478,0.8827586206896553,0.8545763961459498,0.1913292443565446
Carolinas,2025-04-27,2025,4,Sunday,6,1,8.2415234375,31.0,24.1,26.9,494868.0,71.91289345349605,49.4868,0.04894961994847319,0.7268805586030478,0.8758620689655172,0.8586737928580359,0.1521502542330172
Carolinas,2025-04-28,2025,4,Monday,0,0,8.32015625,30.5,24.0,26.7,531868.0,71.91289345349605,53.1868,0.049417123581774046,0.7268805586030478,0.8724137931034481,0.8527557224202937,0.17734881205825906
Carolinas,2025-04-29,2025,4,Tuesday,1,0,8.3987890625,31.9,24.0,27.5,557872.0,71.91289345349605,55.7872,0.0498846272150749,0.7268805586030478,0.8862068965517241,0.8541507499270284,0.1950586309146804
Carolinas,2025-04-30,2025,4,Wednesday,2,0,8.477421875,31.3,24.1,27.6,613770.0,71.91289345349605,61.377,0.05035213084837575,0.7268805586030478,0.8879310344827587,0.8477926362597339,0.23312752240969042
Carolinas,2025-05-01,2025,5,Thursday,3,0,8.5560546875,32.7,24.4,27.9,609759.0,79.80519211610579,60.9759,0.050819634481676604,0.8148981676331432,0.893103448275862,0.8957537131043519,0.23039586253301353
Carolinas,2025-05-02,2025,5,Friday,4,0,8.6346875,31.9,24.9,27.7,605712.0,79.80519211610579,60.5712,0.05128713811497746,0.8148981676331432,0.889655172413793,0.894706465210469,0.22763968514061475
Carolinas,2025-05-03,2025,5,Saturday,5,1,8.7133203125,30.0,24.5,26.8,541167.0,79.80519211610579,54.1167,0.05175464174827832,0.8148981676331432,0.8741379310344828,0.8966323994155009,0.1836818225776354
Carolinas,2025-05-04,2025,5,Sunday,6,1,8.791953125,29.5,24.4,26.7,511697.0,79.80519211610579,51.1697,0.05222214538157916,0.8148981676331432,0.8724137931034481,0.899202785896749,0.16361151179088193
Carolinas,2025-05-05,2025,5,Monday,0,0,8.8705859375,31.5,23.5,26.7,540032.0,79.80519211610579,54.0032,0.05268964901488002,0.8148981676331432,0.8724137931034481,0.8955145960999665,0.18290883979029351
Carolinas,2025-05-06,2025,5,Tuesday,1,0,8.94921875,30.9,24.5,26.6,541690.0,79.80519211610579,54.169,0.053157152648180876,0.8148981676331432,0.8706896551724138,0.8943911934091622,0.1840380075977057
Carolinas,2025-05-07,2025,5,Wednesday,2,0,9.0278515625,29.7,24.4,25.9,534584.0,79.80519211610579,53.4584,0.05362465628148173,0.8148981676331432,0.8586206896551724,0.890702808838892,0.1791985224110525
Carolinas,2025-05-08,2025,5,Thursday,3,0,9.106484375,29.3,24.2,26.4,578525.0,79.80519211610579,57.8525,0.05409215991478259,0.8148981676331432,0.8672413793103447,0.8881668719886797,0.20912419347588906
Carolinas,2025-05-09,2025,5,Friday,4,0,9.1851171875,31.9,24.3,27.9,566562.0,79.80519211610579,56.6562,0.054559663548083434,0.8148981676331432,0.893103448275862,0.898273019337717,0.20097688679309533
Carolinas,2025-05-10,2025,5,Saturday,5,1,9.26375,30.4,24.4,27.2,474573.0,79.80519211610579,47.4573,0.05502716718138429,0.8148981676331432,0.8810344827586206,0.9046572352008627,0.13832850474482034
Carolinas,2025-05-11,2025,5,Sunday,6,1,9.3423828125,31.0,24.1,26.8,476757.0,79.80519211610579,47.6757,0.05549467081468515,0.8148981676331432,0.8741379310344828,0.9016689361071915,0.139815900698613
Carolinas,2025-05-12,2025,5,Monday,0,0,9.421015625,31.0,24.1,27.5,541121.0,79.80519211610579,54.1121,0.055962174447986006,0.8148981676331432,0.8862068965517241,0.8979111663462597,0.18365049464087968
Carolinas,2025-05-13,2025,5,Tuesday,1,0,9.4996484375,31.9,24.6,28.0,586650.0,79.80519211610579,58.665,0.05642967808128685,0.8148981676331432,0.8948275862068965,0.8951867902386194,0.2146576605658915
Carolinas,2025-05-14,2025,5,Wednesday,2,0,9.57828125,31.9,24.3,27.9,591237.0,79.80519211610579,59.1237,0.056897181714587707,0.8148981676331432,0.893103448275862,0.8937158191693468,0.21778160069411812
Carolinas,2025-05-15,2025,5,Thursday,3,0,9.6569140625,30.7,24.5,27.4,648523.0,79.80519211610579,64.8523,0.057364685347888564,0.8148981676331432,0.8844827586206896,0.8835880414176687,0.2567957786286264
Carolinas,2025-05-16,2025,5,Friday,4,0,9.735546875,33.1,25.1,28.7,677655.0,79.80519211610579,67.7655,0.057832188981189414,0.8148981676331432,0.9068965517241379,0.8876160177489254,0.27663589718443576
Carolinas,2025-05-17,2025,5,Saturday,5,1,9.8141796875,33.5,25.1,28.6,632669.0,79.80519211610579,63.2669,0.058299692614490264,0.8148981676331432,0.9051724137931034,0.89202760291925,0.24599853712156192
Carolinas,2025-05-18,2025,5,Sunday,6,1,9.8928125,33.5,25.5,29.0,605099.0,79.80519211610579,60.5099,0.05876719624779112,0.8148981676331432,0.9120689655172414,0.8973766582553235,0.22722220633123982
Carolinas,2025-05-19,2025,5,Monday,0,0,9.9714453125,33.2,25.1,29.0,622171.0,79.80519211610579,62.2171,0.05923469988109198,0.8148981676331432,0.9120689655172414,0.8950249869449468,0.23884895712022708
Carolinas,2025-05-20,2025,5,Tuesday,1,0,10.050078125,32.7,25.0,28.6,643468.0,79.80519211610579,64.3468,0.05970220351439283,0.8148981676331432,0.9051724137931034,0.8897686528845108,0.25335311079601563
Carolinas,2025-05-21,2025,5,Wednesday,2,0,10.1287109375,33.8,25.4,29.1,672510.0,79.80519211610579,67.251,0.06016970714769368,0.8148981676331432,0.9137931034482759,0.8890006987146639,0.27313193556252036
Carolinas,2025-05-22,2025,5,Thursday,3,0,10.20734375,33.7,24.8,29.0,597213.0,79.80519211610579,59.7213,0.06063721078099454,0.8148981676331432,0.9120689655172414,0.8970091241443725,0.22185150830394637
Carolinas,2025-05-23,2025,5,Friday,4,0,10.2859765625,33.7,24.9,29.1,550983.0,79.80519211610579,55.0983,0.061104714414295394,0.8148981676331432,0.9137931034482759,0.9027699805542884,0.1903669318644617
Carolinas,2025-05-24,2025,5,Saturday,5,1,10.364609375,33.8,25.0,28.9,500778.0,79.80519211610579,50.0778,0.061572218047596244,0.8148981676331432,0.9103448275862068,0.9072000495649167,0.15617521306402204
Carolinas,2025-05-25,2025,5,Sunday,6,1,10.4432421875,31.9,25.1,27.9,497213.0,79.80519211610579,49.7213,0.062039721680897095,0.8148981676331432,0.893103448275862,0.9012889950646104,0.15374729796545483
Carolinas,2025-05-26,2025,5,Monday,0,0,10.521875,34.2,25.5,29.3,506544.0,79.80519211610579,50.6544,0.06250722531419795,0.8148981676331432,0.9172413793103449,0.908267473840733,0.16010210183213947
Carolinas,2025-05-27,2025,5,Tuesday,1,0,10.6005078125,34.0,24.8,28.6,518248.0,79.80519211610579,51.8248,0.06297472894749881,0.8148981676331432,0.9051724137931034,0.9023470096531951,0.16807301861015653
Carolinas,2025-05-28,2025,5,Wednesday,2,0,10.679140625,31.4,24.0,27.0,563272.0,79.80519211610579,56.3272,0.06344223258079966,0.8148981676331432,0.8775862068965516,0.8870652070698525,0.19873625827295896
Carolinas,2025-05-29,2025,5,Thursday,3,0,10.7577734375,30.0,25.0,26.9,596839.0,79.80519211610579,59.6839,0.06390973621410051,0.8148981676331432,0.8758620689655172,0.8821553382170381,0.2215967985572804
Carolinas,2025-05-30,2025,5,Friday,4,0,10.83640625,32.5,25.1,28.3,574344.0,79.80519211610579,57.4344,0.06437723984740136,0.8148981676331432,0.9,0.8929104340000278,0.20627675644163673
Carolinas,2025-05-31,2025,5,Saturday,5,1,10.9150390625,32.5,24.9,27.6,514683.0,79.80519211610579,51.4683,0.06484474348070222,0.8148981676331432,0.8879310344827587,0.8954584632673717,0.1656451035115893
Carolinas,2025-06-01,2025,6,Sunday,6,1,10.993671875,30.9,25.2,28.1,532927.0,87.41899587754088,53.2927,0.06531224711400307,0.8998099064502176,0.896551724137931,0.9403568168298451,0.1780700356457437
Carolinas,2025-06-02,2025,6,Monday,0,0,11.0723046875,32.8,26.2,29.1,582506.0,87.41899587754088,58.2506,0.06577975074730394,0.8998099064502176,0.9137931034482759,0.9401559808594792,0.2118354220894644
Carolinas,2025-06-03,2025,6,Tuesday,1,0,11.1509375,32.7,23.6,27.9,618360.0,87.41899587754088,61.836,0.06624725438060478,0.8998099064502176,0.893103448275862,0.9283656370765621,0.23625350566422718
Carolinas,2025-06-04,2025,6,Wednesday,2,0,11.2295703125,32.9,24.2,28.0,622894.0,87.41899587754088,62.2894,0.06671475801390564,0.8998099064502176,0.8948275862068965,0.9281026078038097,0.2393413505609744
Carolinas,2025-06-05,2025,6,Thursday,3,0,11.308203125,32.2,23.4,27.6,616705.0,87.41899587754088,61.6705,0.06718226164720649,0.8998099064502176,0.8879310344827587,0.9261078867343477,0.23512638098312513
Carolinas,2025-06-06,2025,6,Friday,4,0,11.3868359375,30.2,23.5,25.9,695316.0,87.41899587754088,69.5316,0.06764976528050735,0.8998099064502176,0.8586206896551724,0.9062396726363007,0.2886637817723167
Carolinas,2025-06-07,2025,6,Saturday,5,1,11.46546875,27.0,23.3,24.6,697182.0,87.41899587754088,69.7182,0.06811726891380819,0.8998099064502176,0.8362068965517241,0.8978816722635529,0.289934606337233
Carolinas,2025-06-08,2025,6,Sunday,6,1,11.5441015625,28.8,23.7,25.6,653688.0,87.41899587754088,65.3688,0.06858477254710905,0.8998099064502176,0.853448275862069,0.9087252991436908,0.26031336109260944
Carolinas,2025-06-09,2025,6,Monday,0,0,11.622734375,29.1,24.6,26.1,706337.0,87.41899587754088,70.6337,0.0690522761804099,0.8998099064502176,0.8620689655172413,0.9051560316551388,0.29616954679372187
Carolinas,2025-06-10,2025,6,Tuesday,1,0,11.7013671875,28.8,23.6,25.2,671294.0,87.41899587754088,67.1294,0.06951977981371077,0.8998099064502176,0.8465517241379309,0.9035811251972978,0.2723037883648043
Carolinas,2025-06-11,2025,6,Wednesday,2,0,11.78,26.6,22.8,24.7,700864.0,87.41899587754088,70.0864,0.0699872834470116,0.8998099064502176,0.8379310344827585,0.8967422532761458,0.29244220336189625
Carolinas,2025-06-12,2025,6,Thursday,3,0,8.029166666666667,27.1,23.1,25.0,712710.0,87.41899587754088,71.271,0.04768707370646232,0.8998099064502176,0.843103448275862,0.9126813528511609,0.30050982811859395
Carolinas,2025-06-13,2025,6,Friday,4,0,7.1875,30.8,24.0,27.0,693520.0,87.41899587754088,69.352,0.04268302753051147,0.8998099064502176,0.8775862068965516,0.9304626632455767,0.28744063015463744
Carolinas,2025-06-14,2025,6,Saturday,5,1,5.279166666666667,31.4,24.3,27.3,679293.0,87.41899587754088,67.9293,0.031337219864246674,0.8998099064502176,0.8827586206896553,0.9418609392656911,0.2777514441497802
Carolinas,2025-06-15,2025,6,Sunday,6,1,6.1875,29.8,24.4,26.8,678717.0,87.41899587754088,67.8717,0.036737626133342145,0.8998099064502176,0.8741379310344828,0.9351612995628921,0.2773591638982305
Carolinas,2025-06-16,2025,6,Monday,0,0,7.1125,28.1,23.8,25.5,740140.0,87.41899587754088,74.014,0.04223712242572377,0.8998099064502176,0.8517241379310344,0.9162289063562253,0.3191908130144422
Carolinas,2025-06-17,2025,6,Tuesday,1,0,5.379166666666666,26.5,23.8,25.1,775578.0,87.41899587754088,77.5578,0.031931760003963604,0.8998099064502176,0.8448275862068966,0.9168027778301544,0.3433255830741968
Carolinas,2025-06-18,2025,6,Wednesday,2,0,7.229166666666667,29.2,23.5,26.0,773218.0,87.41899587754088,77.3218,0.04293075258872686,0.8998099064502176,0.8603448275862069,0.9148244213787621,0.34171832371020844
Carolinas,2025-06-19,2025,6,Thursday,3,0,10.7875,30.6,24.2,27.0,774664.0,87.41899587754088,77.4664,0.06408647256032106,0.8998099064502176,0.8775862068965516,0.9059164366235034,0.342703110591703
Carolinas,2025-06-20,2025,6,Friday,4,0,6.9,29.3,24.2,26.1,721940.0,87.41899587754088,72.194,0.040973724628825293,0.8998099064502176,0.8620689655172413,0.9228740941739959,0.3067958467328367
Carolinas,2025-06-21,2025,6,Saturday,5,1,5.941666666666666,28.5,23.5,25.3,713563.0,87.41899587754088,71.3563,0.035276048289871346,0.8998099064502176,0.8482758620689655,0.9230325804725624,0.30109075703278126
Carolinas,2025-06-22,2025,6,Sunday,6,1,4.883333333333334,29.0,23.5,25.2,750699.0,87.41899587754088,75.0699,0.02898383181120048,0.8998099064502176,0.8465517241379309,0.9224104423020635,0.3263819365840835
Carolinas,2025-06-23,2025,6,Monday,0,0,4.841666666666667,27.8,23.4,24.9,827900.0,87.41899587754088,82.79,0.028736106752985092,0.8998099064502176,0.8413793103448275,0.9116195979278845,0.37895906800750234
Carolinas,2025-06-24,2025,6,Tuesday,1,0,26.65833333333333,29.5,23.1,25.5,867811.0,87.41899587754088,86.7811,0.1584449472345626,0.8998099064502176,0.8517241379310344,0.8200868578054582,0.4061401393956977
Carolinas,2025-06-25,2025,6,Wednesday,2,0,31.816666666666663,29.8,22.8,25.7,841529.0,87.41899587754088,84.1529,0.18911330944162769,0.8998099064502176,0.8551724137931034,0.8030326757345647,0.3882409908345354
Carolinas,2025-06-26,2025,6,Thursday,3,0,16.691666666666666,28.0,23.2,25.2,781877.0,87.41899587754088,78.1877,0.09918911330944163,0.8998099064502176,0.8465517241379309,0.8697805525950006,0.3476154672834184
Carolinas,2025-06-27,2025,6,Friday,4,0,11.183333333333332,29.6,23.5,25.5,787565.0,87.41899587754088,78.7565,0.06643986061336724,0.8998099064502176,0.8517241379310344,0.8937329375316341,0.3514892347674718
Carolinas,2025-06-28,2025,6,Saturday,5,1,8.370833333333334,28.6,23.9,26.2,734794.0,87.41899587754088,73.4794,0.049718419183828515,0.8998099064502176,0.8637931034482758,0.9158549175719188,0.31554996192974644
Carolinas,2025-06-29,2025,6,Sunday,6,1,9.6875,28.5,24.0,25.4,741659.0,87.41899587754088,74.1659,0.057546531023434794,0.8998099064502176,0.85,0.9047778062920381,0.3202253159694839
Carolinas,2025-06-30,2025,6,Monday,0,0,8.158333333333333,28.6,22.8,24.5,799234.0,87.41899587754088,79.9234,0.04845502138693003,0.8998099064502176,0.8344827586206897,0.8988746648389966,0.35943631507187035
Carolinas,2025-07-01,2025,7,Tuesday,1,0,7.945833333333333,28.1,23.6,25.6,783149.0,89.30824295153509,78.3149,0.047191623590031546,0.9208794347877436,0.853448275862069,0.9192864487045613,0.348481752838924
Carolinas,2025-07-02,2025,7,Wednesday,2,0,9.025,28.6,23.1,25.5,735646.0,89.30824295153509,73.5646,0.053607702597810114,0.9208794347877436,0.8517241379310344,0.9198508023329321,0.3161302098018304
Carolinas,2025-07-03,2025,7,Thursday,3,0,6.175,28.3,23.8,25.7,741373.0,89.30824295153509,74.1373,0.03666330861587753,0.9208794347877436,0.8551724137931034,0.9321824025273505,0.3200305379279158
Carolinas,2025-07-04,2025,7,Friday,4,0,7.683333333333334,29.2,23.4,26.1,712117.0,89.30824295153509,71.2117,0.0456309557232746,0.9208794347877436,0.8620689655172413,0.9318072790438336,0.3001059701512867
Carolinas,2025-07-05,2025,7,Saturday,5,1,4.016666666666667,29.4,24.4,26.0,669285.0,89.30824295153509,66.9285,0.023831150600320393,0.9208794347877436,0.8603448275862069,0.9514826508290449,0.270935574779104
Carolinas,2025-07-06,2025,7,Sunday,6,1,5.979166666666667,29.0,25.6,26.9,653583.0,89.30824295153509,65.3583,0.035499000842265205,0.9208794347877436,0.8758620689655172,0.950621350374824,0.26024185167175407
Carolinas,2025-07-07,2025,7,Monday,0,0,7.325,29.9,25.0,27.0,794507.0,89.30824295153509,79.4507,0.043500520222622255,0.9208794347877436,0.8775862068965516,0.9289227709740961,0.35621702904916985
Carolinas,2025-07-08,2025,7,Tuesday,1,0,6.7375,29.3,23.9,26.5,827047.0,89.30824295153509,82.7047,0.04000759690178527,0.9208794347877436,0.8689655172413793,0.9244917186372654,0.378378139093315
Carolinas,2025-07-09,2025,7,Wednesday,2,0,6.3375,28.6,24.5,26.4,792885.0,89.30824295153509,79.2885,0.037629436342917544,0.9208794347877436,0.8672413793103447,0.9296021888770069,0.35511237875747953
Carolinas,2025-07-10,2025,7,Thursday,3,0,7.079166666666667,28.7,24.4,26.2,730196.0,89.30824295153509,73.0196,0.04203894237915146,0.9208794347877436,0.8637931034482758,0.9327662536920773,0.31241853033838257
Carolinas,2025-07-11,2025,7,Friday,4,0,8.691666666666666,28.5,23.2,25.7,736252.0,89.30824295153509,73.6252,0.051625902132087,0.9208794347877436,0.8551724137931034,0.9223617768801838,0.31654292131648165
Carolinas,2025-07-12,2025,7,Saturday,5,1,13.816666666666668,28.5,23.8,25.9,741635.0,89.30824295153509,74.1635,0.08209608429257982,0.9208794347877436,0.8586206896551724,0.9016882060570371,0.32020897095900264
Carolinas,2025-07-13,2025,7,Sunday,6,1,16.8,29.8,24.2,26.2,747274.0,89.30824295153509,74.7274,0.09983319846080164,0.9208794347877436,0.8637931034482758,0.890459503305393,0.3240493673799902
Carolinas,2025-07-14,2025,7,Monday,0,0,23.34583333333333,29.9,24.8,26.7,804719.0,89.30824295153509,80.4719,0.1387508051064392,0.9208794347877436,0.8724137931034481,0.8595229948655675,0.36317183100893663
Carolinas,2025-07-15,2025,7,Tuesday,1,0,15.958333333333334,28.5,24.1,25.8,793276.0,89.30824295153509,79.3276,0.0948291522848508,0.9208794347877436,0.856896551724138,0.8860850054019437,0.35537866621990305
Carolinas,2025-07-16,2025,7,Wednesday,2,0,12.741666666666667,27.2,24.0,25.6,800262.0,89.30824295153509,80.0262,0.07570477779062279,0.9208794347877436,0.853448275862069,0.8973832577482038,0.36013642635415005
Carolinas,2025-07-17,2025,7,Thursday,3,0,8.895833333333334,24.8,23.5,24.1,818357.0,89.30824295153509,81.8357,0.05283975491734241,0.9208794347877436,0.8275862068965517,0.9021596008570483,0.3724598832149001
Carolinas,2025-07-18,2025,7,Friday,4,0,9.304166666666667,26.4,23.1,24.4,827179.0,89.30824295153509,82.7179,0.05526746048785322,0.9208794347877436,0.8327586206896551,0.9012232113090485,0.37846803665096185
Carolinas,2025-07-19,2025,7,Saturday,5,1,9.641666666666667,25.8,23.1,24.4,795008.0,89.30824295153509,79.5008,0.05727403345939787,0.9208794347877436,0.8327586206896551,0.9036422694976037,0.3565582311429657
Carolinas,2025-07-20,2025,7,Sunday,6,1,9.1375,27.4,23.7,25.7,805638.0,89.30824295153509,80.5638,0.05427656025499166,0.9208794347877436,0.8551724137931034,0.9122807218148147,0.3637977087019474
Carolinas,2025-07-21,2025,7,Monday,0,0,7.649999999999999,26.4,23.5,24.6,847470.0,89.30824295153509,84.747,0.04543277567670228,0.9208794347877436,0.8362068965517241,0.9068714092362119,0.39228706197074514
Carolinas,2025-07-22,2025,7,Tuesday,1,0,5.045833333333333,27.4,23.3,24.6,790085.0,89.30824295153509,79.0085,0.029949959538240496,0.9208794347877436,0.8362068965517241,0.9244718529331167,0.3532054608680018
Carolinas,2025-07-23,2025,7,Wednesday,2,0,4.304166666666666,25.5,23.6,24.4,761551.0,89.30824295153509,76.1551,0.025540453502006573,0.9208794347877436,0.8327586206896551,0.929729416452995,0.3337726054900166
Carolinas,2025-07-24,2025,7,Thursday,3,0,4.579166666666667,26.8,24.0,25.1,784996.0,89.30824295153509,78.4996,0.02717543888622814,0.9208794347877436,0.8448275862068966,0.9300135938537444,0.34973963760387594
Carolinas,2025-07-25,2025,7,Friday,4,0,5.2,27.8,24.3,25.9,833004.0,89.30824295153509,83.3004,0.030866542253637434,0.9208794347877436,0.8586206896551724,0.926550812048982,0.38243510690317895
Carolinas,2025-07-26,2025,7,Saturday,5,1,5.6125,29.0,25.4,26.9,846016.0,89.30824295153509,84.6016,0.03331902032996978,0.9208794347877436,0.8758620689655172,0.9293057367740917,0.3912968267524235
Carolinas,2025-07-27,2025,7,Sunday,6,1,5.204166666666667,28.8,24.5,26.4,855483.0,89.30824295153509,85.5483,0.03089131475945897,0.9208794347877436,0.8672413793103447,0.926870218342663,0.39774425234516847
Carolinas,2025-07-28,2025,7,Monday,0,0,5.508333333333333,29.4,26.0,27.2,865479.0,89.30824295153509,86.5479,0.032699707684431305,0.9208794347877436,0.8810344827586206,0.9292302833000049,0.4045519492106041
Carolinas,2025-07-29,2025,7,Tuesday,1,0,5.908333333333334,29.1,25.8,27.1,829075.0,89.30824295153509,82.9075,0.035077868243299046,0.9208794347877436,0.8793103448275862,0.931291840986861,0.37975929247897966
Carolinas,2025-07-30,2025,7,Wednesday,2,0,6.666666666666667,29.0,26.0,27.2,820202.0,89.30824295153509,82.0202,0.03958646430281912,0.9208794347877436,0.8810344827586206,0.9298032732368542,0.37371640589564525
Carolinas,2025-07-31,2025,7,Thursday,3,0,4.170588235294118,29.4,25.7,27.3,801660.0,89.30824295153509,80.166,0.024746276109492538,0.9208794347877436,0.8827586206896553,0.9429473722747471,0.36108852321468216
Carolinas,2025-08-01,2025,8,Friday,4,0,5.378260869565217,29.3,25.4,27.1,663289.0,76.68291919402023,66.3289,0.031926374676611094,0.7800775140961281,0.8793103448275862,0.8795613962609604,0.26685204632720805
Carolinas,2025-08-02,2025,8,Saturday,5,1,6.1625000000000005,30.0,24.8,27.1,525821.0,76.68291919402023,52.5821,0.03658899109841291,0.7800775140961281,0.8793103448275862,0.8926243203451457,0.17323055045909047
Carolinas,2025-08-03,2025,8,Sunday,6,1,9.0125,30.5,24.5,27.2,558692.0,76.68291919402023,55.8692,0.05353338508034549,0.7800775140961281,0.8810344827586206,0.8775149858812931,0.19561708543945605
Carolinas,2025-08-04,2025,8,Monday,0,0,5.058333333333334,30.8,24.5,27.4,609986.0,76.68291919402023,60.9986,0.030024277055705113,0.7800775140961281,0.8844827586206896,0.8890147331193661,0.23055045909048189
Carolinas,2025-08-05,2025,8,Tuesday,1,0,4.529166666666667,30.0,24.2,26.4,601410.0,76.68291919402023,60.141,0.026878168816369674,0.7800775140961281,0.8672413793103447,0.886216844018709,0.22470984201185285
Carolinas,2025-08-06,2025,8,Wednesday,2,0,4.641666666666667,27.1,22.9,24.6,606428.0,76.68291919402023,60.6428,0.027547026473551225,0.7800775140961281,0.8362068965517241,0.8743403462397783,0.22812731128663835
Carolinas,2025-08-07,2025,8,Thursday,3,0,4.983333333333333,29.1,23.7,26.1,602712.0,76.68291919402023,60.2712,0.02957837195091741,0.7800775140961281,0.8620689655172413,0.8823779344365995,0.22559655883046
Carolinas,2025-08-08,2025,8,Friday,4,0,6.0375000000000005,28.0,22.4,25.2,621436.0,76.68291919402023,62.1436,0.03584581592376675,0.7800775140961281,0.8465517241379309,0.8703804750550853,0.23834839117423917
Carolinas,2025-08-09,2025,8,Saturday,5,1,22.491666666666664,28.4,23.5,25.6,617130.0,76.68291919402023,61.713,0.13367244141302373,0.7800775140961281,0.853448275862069,0.8051136519942251,0.23541582387706372
Carolinas,2025-08-10,2025,8,Sunday,6,1,21.995833333333334,29.8,24.0,26.6,620301.0,76.68291919402023,62.0301,0.1307245132202606,0.7800775140961281,0.8706896551724138,0.8128002132823683,0.2375754083868973
Carolinas,2025-08-11,2025,8,Monday,0,0,21.5625,29.6,22.0,24.9,671823.0,76.68291919402023,67.1823,0.12814817261482056,0.7800775140961281,0.8413793103448275,0.7982679354594995,0.2726640596374949
Carolinas,2025-08-12,2025,8,Tuesday,1,0,13.370833333333332,29.1,22.9,25.2,702850.0,76.68291919402023,70.285,0.07944542616967515,0.7800775140961281,0.8465517241379309,0.8303324031168033,0.2937947529792187
Carolinas,2025-08-13,2025,8,Wednesday,2,0,10.841666666666669,29.0,22.6,24.8,752740.0,76.68291919402023,75.274,0.06440851513600107,0.7800775140961281,0.8396551724137932,0.832489027948604,0.3277719435170921
