location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1504,"Belle Glade","pm25",4,"µg/m³","2025-12-13T09:00:00Z","2025-12-13T04:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.1,"µg/m³","2025-12-13T10:00:00Z","2025-12-13T05:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.2,"µg/m³","2025-12-13T11:00:00Z","2025-12-13T06:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4,"µg/m³","2025-12-13T12:00:00Z","2025-12-13T07:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4,"µg/m³","2025-12-13T13:00:00Z","2025-12-13T08:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.3,"µg/m³","2025-12-13T14:00:00Z","2025-12-13T09:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-13T15:00:00Z","2025-12-13T10:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-13T16:00:00Z","2025-12-13T11:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.9,"µg/m³","2025-12-13T17:00:00Z","2025-12-13T12:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.8,"µg/m³","2025-12-13T18:00:00Z","2025-12-13T13:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-13T19:00:00Z","2025-12-13T14:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.3,"µg/m³","2025-12-13T20:00:00Z","2025-12-13T15:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.4,"µg/m³","2025-12-13T21:00:00Z","2025-12-13T16:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.1,"µg/m³","2025-12-13T22:00:00Z","2025-12-13T17:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.6,"µg/m³","2025-12-13T23:00:00Z","2025-12-13T18:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",5.5,"µg/m³","2025-12-14T00:00:00Z","2025-12-13T19:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.2,"µg/m³","2025-12-14T01:00:00Z","2025-12-13T20:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.2,"µg/m³","2025-12-14T02:00:00Z","2025-12-13T21:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.4,"µg/m³","2025-12-14T03:00:00Z","2025-12-13T22:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.7,"µg/m³","2025-12-14T04:00:00Z","2025-12-13T23:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.9,"µg/m³","2025-12-14T05:00:00Z","2025-12-14T00:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.9,"µg/m³","2025-12-14T06:00:00Z","2025-12-14T01:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.1,"µg/m³","2025-12-14T07:00:00Z","2025-12-14T02:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.2,"µg/m³","2025-12-14T08:00:00Z","2025-12-14T03:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
